x, u, time
2.500000000000000052e-03,7.196581767579862676e-01,8.534999999998939657e+00
7.499999999999999722e-03,7.693362280415949606e-01,8.534999999998939657e+00
1.250000000000000069e-02,8.192096159425723556e-01,8.534999999998939657e+00
1.749999999999999820e-02,8.627507633211864979e-01,8.534999999998939657e+00
2.249999999999999917e-02,8.964870758076687318e-01,8.534999999998939657e+00
2.750000000000000014e-02,9.179532586247249881e-01,8.534999999998939657e+00
3.250000000000000111e-02,9.276965879625965750e-01,8.534999999998939657e+00
3.750000000000000555e-02,9.283081559473324029e-01,8.534999999998939657e+00
4.250000000000000305e-02,9.204708868748544548e-01,8.534999999998939657e+00
4.750000000000000056e-02,9.018311132037678535e-01,8.534999999998939657e+00
5.250000000000000500e-02,8.701585899067690866e-01,8.534999999998939657e+00
5.750000000000000250e-02,8.261776694756118866e-01,8.534999999998939657e+00
6.250000000000000000e-02,7.729132325387259028e-01,8.534999999998939657e+00
6.750000000000000444e-02,7.134574349044172648e-01,8.534999999998939657e+00
7.250000000000000888e-02,6.500193724160403530e-01,8.534999999998939657e+00
7.749999999999999944e-02,5.843934625913967951e-01,8.534999999998939657e+00
8.250000000000000389e-02,5.184347407279975561e-01,8.534999999998939657e+00
8.750000000000000833e-02,4.539508139346635773e-01,8.534999999998939657e+00
9.249999999999999889e-02,3.924182662940993160e-01,8.534999999998939657e+00
9.750000000000000333e-02,3.348998122781970954e-01,8.534999999998939657e+00
1.025000000000000078e-01,2.821213886887886657e-01,8.534999999998939657e+00
1.074999999999999983e-01,2.345490146525073816e-01,8.534999999998939657e+00
1.125000000000000028e-01,1.924190095655926025e-01,8.534999999998939657e+00
1.175000000000000072e-01,1.557540117390035506e-01,8.534999999998939657e+00
1.224999999999999978e-01,1.243894070755762887e-01,8.534999999998939657e+00
1.275000000000000022e-01,9.801033718394501493e-02,8.534999999998939657e+00
1.325000000000000067e-01,7.619259831950882245e-02,8.534999999998939657e+00
1.375000000000000111e-01,5.844290080756699146e-02,8.534999999998939657e+00
1.425000000000000155e-01,4.423564508257663008e-02,8.534999999998939657e+00
1.474999999999999922e-01,3.304415783466442547e-02,8.534999999998939657e+00
1.524999999999999967e-01,2.436528346781223486e-02,8.534999999998939657e+00
1.575000000000000011e-01,1.773708812075196206e-02,8.534999999998939657e+00
1.625000000000000056e-01,1.274995783470707703e-02,8.534999999998939657e+00
1.675000000000000100e-01,9.051751065984927833e-03,8.534999999998939657e+00
1.725000000000000144e-01,6.348035281367343623e-03,8.534999999998939657e+00
1.775000000000000189e-01,4.398707751091020940e-03,8.534999999998939657e+00
1.824999999999999956e-01,3.012350603489041302e-03,8.534999999998939657e+00
1.875000000000000000e-01,2.039496962602809545e-03,8.534999999998939657e+00
1.925000000000000044e-01,1.365687118673112764e-03,8.534999999998939657e+00
1.975000000000000089e-01,9.048850356728870828e-04,8.534999999998939657e+00
2.025000000000000133e-01,5.935753089828898869e-04,8.534999999998939657e+00
2.075000000000000178e-01,3.856853210554518955e-04,8.534999999998939657e+00
2.124999999999999944e-01,2.483632574783144740e-04,8.534999999998939657e+00
2.174999999999999989e-01,1.585709694034755915e-04,8.534999999998939657e+00
2.225000000000000033e-01,1.004083397023885382e-04,8.534999999998939657e+00
2.275000000000000078e-01,6.306514600857496126e-05,8.534999999998939657e+00
2.325000000000000122e-01,3.929151272461639923e-05,8.534999999998939657e+00
2.375000000000000167e-01,2.428327814810346170e-05,8.534999999998939657e+00
2.424999999999999933e-01,1.488926272621369498e-05,8.534999999998939657e+00
2.474999999999999978e-01,9.060489617568325899e-06,8.534999999998939657e+00
2.525000000000000022e-01,5.475331768372324292e-06,8.534999999998939657e+00
2.575000000000000067e-01,3.288440429925174435e-06,8.534999999998939657e+00
2.625000000000000111e-01,1.964289973140118232e-06,8.534999999998939657e+00
2.675000000000000155e-01,1.167393091707807269e-06,8.534999999998939657e+00
2.725000000000000200e-01,6.901158940422134980e-07,8.534999999998939657e+00
2.775000000000000244e-01,4.054539275155675397e-07,8.534999999998939657e+00
2.825000000000000289e-01,2.364558454607199905e-07,8.534999999998939657e+00
2.875000000000000333e-01,1.367567895566550319e-07,8.534999999998939657e+00
2.924999999999999822e-01,7.845378927809335524e-08,8.534999999998939657e+00
2.974999999999999867e-01,4.472710446744018186e-08,8.534999999998939657e+00
3.024999999999999911e-01,2.543178064863773883e-08,8.534999999998939657e+00
3.074999999999999956e-01,1.448064644409145523e-08,8.534999999998939657e+00
3.125000000000000000e-01,8.273847835497309147e-09,8.534999999998939657e+00
3.175000000000000044e-01,4.732424738535674114e-09,8.534999999998939657e+00
3.225000000000000089e-01,2.688846868365871395e-09,8.534999999998939657e+00
3.275000000000000133e-01,1.501182413346706133e-09,8.534999999998939657e+00
3.325000000000000178e-01,8.159428684113532513e-10,8.534999999998939657e+00
3.375000000000000222e-01,4.313230835400609155e-10,8.534999999998939657e+00
3.425000000000000266e-01,2.251238096092009068e-10,8.534999999998939657e+00
3.475000000000000311e-01,1.201795421069656971e-10,8.534999999998939657e+00
3.525000000000000355e-01,6.830749797470349648e-11,8.534999999998939657e+00
3.574999999999999845e-01,4.157334581093770984e-11,8.534999999998939657e+00
3.624999999999999889e-01,2.582049571459892965e-11,8.534999999998939657e+00
3.674999999999999933e-01,1.517855027284036747e-11,8.534999999998939657e+00
3.724999999999999978e-01,7.805644258850927347e-12,8.534999999998939657e+00
3.775000000000000022e-01,3.200178187659175687e-12,8.534999999998939657e+00
3.825000000000000067e-01,9.379018574452036203e-13,8.534999999998939657e+00
3.875000000000000111e-01,3.053084632138707623e-13,8.534999999998939657e+00
3.925000000000000155e-01,2.815618553306357779e-13,8.534999999998939657e+00
3.975000000000000200e-01,2.797500717382072131e-13,8.534999999998939657e+00
4.025000000000000244e-01,2.479546868924001947e-13,8.534999999998939657e+00
4.075000000000000289e-01,1.782616981350239816e-13,8.534999999998939657e+00
4.125000000000000333e-01,9.679718348788122275e-14,8.534999999998939657e+00
4.175000000000000377e-01,3.426697634187230811e-14,8.534999999998939657e+00
4.224999999999999867e-01,5.791589636559002113e-15,8.534999999998939657e+00
4.274999999999999911e-01,2.343736779722785488e-15,8.534999999998939657e+00
4.324999999999999956e-01,2.340136398722410237e-15,8.534999999998939657e+00
4.375000000000000000e-01,2.238733947334635893e-15,8.534999999998939657e+00
4.425000000000000044e-01,1.769090904645673218e-15,8.534999999998939657e+00
4.475000000000000089e-01,1.077371545213773919e-15,8.534999999998939657e+00
4.525000000000000133e-01,4.590689042692082138e-16,8.534999999998939657e+00
4.575000000000000178e-01,1.234042664241673381e-16,8.534999999998939657e+00
4.625000000000000222e-01,6.119493160295044669e-17,8.534999999998939657e+00
4.675000000000000266e-01,6.141887717455590201e-17,8.534999999998939657e+00
4.725000000000000311e-01,6.173185454363572573e-17,8.534999999998939657e+00
4.775000000000000355e-01,6.307572762417768799e-17,8.534999999998939657e+00
4.824999999999999845e-01,8.942817319908122676e-17,8.534999999998939657e+00
4.874999999999999889e-01,1.291145272142641178e-16,8.534999999998939657e+00
