x, rho, v, P, time
-4.983333333333333393e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,1.301034523403308274e+00
-4.950000000000000178e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,1.301034523403308274e+00
-4.916666666666666963e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,1.301034523403308274e+00
-4.883333333333333748e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,1.301034523403308274e+00
-4.849999999999999645e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,1.301034523403308274e+00
-4.816666666666666430e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,1.301034523403308274e+00
-4.783333333333333215e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,1.301034523403308274e+00
-4.750000000000000000e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,1.301034523403308274e+00
-4.716666666666666785e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,1.301034523403308274e+00
-4.683333333333333570e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,1.301034523403308274e+00
-4.650000000000000355e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,1.301034523403308274e+00
-4.616666666666667140e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,1.301034523403308274e+00
-4.583333333333333037e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,1.301034523403308274e+00
-4.549999999999999822e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,1.301034523403308274e+00
-4.516666666666666607e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,1.301034523403308274e+00
-4.483333333333333393e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,1.301034523403308274e+00
-4.450000000000000178e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,1.301034523403308274e+00
-4.416666666666666963e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,1.301034523403308274e+00
-4.383333333333333748e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,1.301034523403308274e+00
-4.349999999999999645e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,1.301034523403308274e+00
-4.316666666666666430e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,1.301034523403308274e+00
-4.283333333333333215e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,1.301034523403308274e+00
-4.250000000000000000e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,1.301034523403308274e+00
-4.216666666666666785e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,1.301034523403308274e+00
-4.183333333333333570e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,1.301034523403308274e+00
-4.150000000000000355e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,1.301034523403308274e+00
-4.116666666666667140e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,1.301034523403308274e+00
-4.083333333333333037e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,1.301034523403308274e+00
-4.049999999999999822e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,1.301034523403308274e+00
-4.016666666666666607e+00,3.857142999999997102e+00,2.629369000000000511e+00,1.033329999999998705e+01,1.301034523403308274e+00
-3.983333333333333393e+00,3.857142999999994437e+00,2.629369000000000511e+00,1.033329999999997995e+01,1.301034523403308274e+00
-3.950000000000000178e+00,3.857142999999991773e+00,2.629369000000000955e+00,1.033329999999997106e+01,1.301034523403308274e+00
-3.916666666666666963e+00,3.857142999999988220e+00,2.629369000000001844e+00,1.033329999999995863e+01,1.301034523403308274e+00
-3.883333333333333304e+00,3.857142999999984223e+00,2.629369000000002732e+00,1.033329999999993909e+01,1.301034523403308274e+00
-3.850000000000000089e+00,3.857142999999981559e+00,2.629369000000002732e+00,1.033329999999993021e+01,1.301034523403308274e+00
-3.816666666666666430e+00,3.857142999999977562e+00,2.629369000000003620e+00,1.033329999999991067e+01,1.301034523403308274e+00
-3.783333333333333215e+00,3.857142999999974453e+00,2.629369000000004064e+00,1.033329999999989823e+01,1.301034523403308274e+00
-3.750000000000000000e+00,3.857142999999971789e+00,2.629369000000004508e+00,1.033329999999988935e+01,1.301034523403308274e+00
-3.716666666666666785e+00,3.857142999999905175e+00,2.629369000000036483e+00,1.033329999999964244e+01,1.301034523403308274e+00
-3.683333333333333570e+00,3.857142999999289668e+00,2.629369000000344236e+00,1.033329999999733673e+01,1.301034523403308274e+00
-3.650000000000000355e+00,3.857142999994553456e+00,2.629369000002722778e+00,1.033329999997957316e+01,1.301034523403308274e+00
-3.616666666666666696e+00,3.857142999961712171e+00,2.629369000019213587e+00,1.033329999985639169e+01,1.301034523403308274e+00
-3.583333333333333481e+00,3.857142999753967683e+00,2.629369000123521705e+00,1.033329999907722119e+01,1.301034523403308274e+00
-3.549999999999999822e+00,3.857142998545103563e+00,2.629369000730485517e+00,1.033329999454325332e+01,1.301034523403308274e+00
-3.516666666666666607e+00,3.857142992027166706e+00,2.629369004003101029e+00,1.033329997009704826e+01,1.301034523403308274e+00
-3.483333333333333393e+00,3.857142959243139213e+00,2.629369020463758311e+00,1.033329984713712157e+01,1.301034523403308274e+00
-3.450000000000000178e+00,3.857142804399106950e+00,2.629369098209996647e+00,1.033329926637834006e+01,1.301034523403308274e+00
-3.416666666666666963e+00,3.857142113054168320e+00,2.629369445330044019e+00,1.033329667341694780e+01,1.301034523403308274e+00
-3.383333333333333304e+00,3.857139175122001440e+00,2.629370920447580140e+00,1.033328565440143443e+01,1.301034523403308274e+00
-3.350000000000000089e+00,3.857127206823470100e+00,2.629376929653778561e+00,1.033324076616828791e+01,1.301034523403308274e+00
-3.316666666666666430e+00,3.857080123107634151e+00,2.629400570055106190e+00,1.033306417572334546e+01,1.301034523403308274e+00
-3.283333333333333215e+00,3.856899891974153505e+00,2.629491062427587345e+00,1.033238822891386199e+01,1.301034523403308274e+00
-3.250000000000000000e+00,3.856223351830832424e+00,2.629830742864382120e+00,1.032985119433940113e+01,1.301034523403308274e+00
-3.216666666666666785e+00,3.853758142397791353e+00,2.631069328176014466e+00,1.032060590218367935e+01,1.301034523403308274e+00
-3.183333333333333570e+00,3.847323027298943376e+00,2.634305127643059574e+00,1.029648487970301041e+01,1.301034523403308274e+00
-3.150000000000000355e+00,3.835419782513883824e+00,2.640300896694367516e+00,1.025191579606753578e+01,1.301034523403308274e+00
-3.116666666666666696e+00,3.817126845137975177e+00,2.649541869656738324e+00,1.018354202606771075e+01,1.301034523403308274e+00
-3.083333333333333481e+00,3.791920329818289748e+00,2.662336018268890214e+00,1.008952874147736978e+01,1.301034523403308274e+00
-3.049999999999999822e+00,3.759905286117145362e+00,2.678666483638694196e+00,9.970576322296714977e+00,1.301034523403308274e+00
-3.016666666666666607e+00,3.726848049995794998e+00,2.695662297248504036e+00,9.848092770378391592e+00,1.301034523403308274e+00
-2.983333333333333393e+00,3.715594464366181349e+00,2.701499668479655281e+00,9.806371801073249017e+00,1.301034523403308274e+00
-2.950000000000000178e+00,3.720196589227285688e+00,2.699115730853045125e+00,9.823401791313045806e+00,1.301034523403308274e+00
-2.916666666666666963e+00,3.757683596470503762e+00,2.679854930779356437e+00,9.962178688679195204e+00,1.301034523403308274e+00
-2.883333333333333304e+00,3.884210743620248873e+00,2.615480639749369285e+00,1.043940534189805014e+01,1.301034523403308274e+00
-2.850000000000000089e+00,4.027414932092044708e+00,2.544542072548795719e+00,1.096253451776949461e+01,1.301034523403308274e+00
-2.816666666666666874e+00,4.063332896260155813e+00,2.528404459634190804e+00,1.111923002062915877e+01,1.301034523403308274e+00
-2.783333333333333215e+00,4.063011766116313872e+00,2.528534983475017039e+00,1.111817296340985095e+01,1.301034523403308274e+00
-2.750000000000000000e+00,4.060450334362586844e+00,2.529593822338475739e+00,1.110965506089031862e+01,1.301034523403308274e+00
-2.716666666666666785e+00,4.053601634062012238e+00,2.532471860894994542e+00,1.108549023817968404e+01,1.301034523403308274e+00
-2.683333333333333570e+00,4.042475145268565662e+00,2.537369956386463787e+00,1.104366877719545492e+01,1.301034523403308274e+00
-2.649999999999999911e+00,4.027759172916455910e+00,2.544190483011432580e+00,1.098622876869836595e+01,1.301034523403308274e+00
-2.616666666666666696e+00,4.010450149821408239e+00,2.552586902301076766e+00,1.091762315654762716e+01,1.301034523403308274e+00
-2.583333333333333481e+00,3.991250027054770388e+00,2.562180996894805940e+00,1.084152864319290543e+01,1.301034523403308274e+00
-2.550000000000000266e+00,3.970549707718602050e+00,2.572638804762198639e+00,1.076037226729618190e+01,1.301034523403308274e+00
-2.516666666666666607e+00,3.948668392134411231e+00,2.583719199848971471e+00,1.067593811110753244e+01,1.301034523403308274e+00
-2.483333333333333393e+00,3.925966066312573499e+00,2.595290447714603044e+00,1.058960165334167947e+01,1.301034523403308274e+00
-2.450000000000000178e+00,3.902754439913453055e+00,2.607278665792139183e+00,1.050215216692258124e+01,1.301034523403308274e+00
-2.416666666666666963e+00,3.879137729267161383e+00,2.619594930913076603e+00,1.041359504858369078e+01,1.301034523403308274e+00
-2.383333333333333304e+00,3.854967086544489163e+00,2.632105061887566322e+00,1.032326785030069516e+01,1.301034523403308274e+00
-2.350000000000000089e+00,3.829992539887478120e+00,2.644662140588818211e+00,1.023035789299393805e+01,1.301034523403308274e+00
-2.316666666666666874e+00,3.804141219715667876e+00,2.657164739563817601e+00,1.013466347194482253e+01,1.301034523403308274e+00
-2.283333333333333215e+00,3.777704949860702932e+00,2.669599616553317123e+00,1.003710698085368769e+01,1.301034523403308274e+00
-2.250000000000000000e+00,3.751284614881325474e+00,2.682035367555908767e+00,9.939600598432983602e+00,1.301034523403308274e+00
-2.216666666666666785e+00,3.725536319239820759e+00,2.694561559595935130e+00,9.844366291502485211e+00,1.301034523403308274e+00
-2.183333333333333570e+00,3.700621266673589371e+00,2.707335139336169760e+00,9.752033461721635987e+00,1.301034523403308274e+00
