x, u, time
1.562500000000000087e-03,2.422246783431834345e-14,1.923828125005630774e-01
4.687499999999999827e-03,1.467125204950572731e-14,1.923828125005630774e-01
7.812500000000000000e-03,8.004741099880081096e-15,1.923828125005630774e-01
1.093749999999999931e-02,4.127890453670912973e-15,1.923828125005630774e-01
1.406249999999999861e-02,2.053258993215562655e-15,1.923828125005630774e-01
1.718749999999999792e-02,9.948748572991751881e-16,1.923828125005630774e-01
2.031250000000000069e-02,4.719410174041672517e-16,1.923828125005630774e-01
2.343750000000000000e-02,2.197409954880348786e-16,1.923828125005630774e-01
2.656249999999999931e-02,1.005415344434750101e-16,1.923828125005630774e-01
2.968749999999999861e-02,4.522035206454687232e-17,1.923828125005630774e-01
3.281249999999999445e-02,1.998846292007717903e-17,1.923828125005630774e-01
3.593749999999999722e-02,8.677761204067998524e-18,1.923828125005630774e-01
3.906250000000000000e-02,3.696526616312891761e-18,1.923828125005630774e-01
4.218749999999999584e-02,1.542992629880257110e-18,1.923828125005630774e-01
4.531249999999999861e-02,6.300516867103184705e-19,1.923828125005630774e-01
4.843749999999999445e-02,2.511200549117104345e-19,1.923828125005630774e-01
5.156249999999999722e-02,9.742113585312122478e-20,1.923828125005630774e-01
5.468750000000000000e-02,3.665005813870422705e-20,1.923828125005630774e-01
5.781249999999999584e-02,1.330293102195624783e-20,1.923828125005630774e-01
6.093749999999999861e-02,4.625488752979092543e-21,1.923828125005630774e-01
6.406249999999999445e-02,1.523815744920286669e-21,1.923828125005630774e-01
6.718749999999998335e-02,4.698531636205570918e-22,1.923828125005630774e-01
7.031249999999998612e-02,1.133933951602022565e-22,1.923828125005630774e-01
7.343749999999998890e-02,3.146100913338525626e-23,1.923828125005630774e-01
7.656249999999999167e-02,1.049289687215870063e-23,1.923828125005630774e-01
7.968749999999999445e-02,3.504470966353760873e-24,1.923828125005630774e-01
8.281249999999998335e-02,1.175154744082576984e-24,1.923828125005630774e-01
8.593749999999998612e-02,3.987546847615319076e-25,1.923828125005630774e-01
8.906249999999998890e-02,1.399590480566351676e-25,1.923828125005630774e-01
9.218749999999999167e-02,5.363406964334652731e-26,1.923828125005630774e-01
9.531249999999998057e-02,2.454815808998457466e-26,1.923828125005630774e-01
9.843749999999998335e-02,1.408449970771982480e-26,1.923828125005630774e-01
1.015624999999999861e-01,9.347091349122431286e-27,1.923828125005630774e-01
1.046874999999999889e-01,6.275715985866256695e-27,1.923828125005630774e-01
1.078124999999999917e-01,3.880801694547740234e-27,1.923828125005630774e-01
1.109374999999999806e-01,2.097931221825454855e-27,1.923828125005630774e-01
