x, rho, v, P, time
-4.983333333333333393e+00,3.857143000049386927e+00,2.629368999937049978e+00,1.033329999970906243e+01,8.057618871074782030e-01
-4.950000000000000178e+00,3.857143000031596269e+00,2.629368999945924656e+00,1.033329999964308321e+01,8.057618871074782030e-01
-4.916666666666666963e+00,3.857143000040668124e+00,2.629368999941497087e+00,1.033329999967578061e+01,8.057618871074782030e-01
-4.883333333333333748e+00,3.857143000019372270e+00,2.629368999952146790e+00,1.033329999959681622e+01,8.057618871074782030e-01
-4.849999999999999645e+00,3.857143000031878266e+00,2.629368999946073870e+00,1.033329999964091428e+01,8.057618871074782030e-01
-4.816666666666666430e+00,3.857143000036080682e+00,2.629368999943995533e+00,1.033329999965785717e+01,8.057618871074782030e-01
-4.783333333333333215e+00,3.857142999985344822e+00,2.629368999969140752e+00,1.033329999946726652e+01,8.057618871074782030e-01
-4.750000000000000000e+00,3.857143000114754194e+00,2.629368999904970305e+00,1.033329999994962556e+01,8.057618871074782030e-01
-4.716666666666666785e+00,3.857142999883551138e+00,2.629369000018689562e+00,1.033329999909601682e+01,8.057618871074782030e-01
-4.683333333333333570e+00,3.857143000184286130e+00,2.629368999871499302e+00,1.033330000019899586e+01,8.057618871074782030e-01
-4.650000000000000355e+00,3.857142999951356011e+00,2.629368999981795518e+00,1.033329999937434529e+01,8.057618871074782030e-01
-4.616666666666667140e+00,3.857142999837709141e+00,2.629369000048050520e+00,1.033329999887259731e+01,8.057618871074782030e-01
-4.583333333333333037e+00,3.857143000638409980e+00,2.629368999636253257e+00,1.033330000197399379e+01,8.057618871074782030e-01
-4.549999999999999822e+00,3.857142999031384800e+00,2.629369000449559568e+00,1.033329999583870418e+01,8.057618871074782030e-01
-4.516666666666666607e+00,3.857143000881393835e+00,2.629368999530936168e+00,1.033330000282807326e+01,8.057618871074782030e-01
-4.483333333333333393e+00,3.857143000387513343e+00,2.629368999731535705e+00,1.033330000108692026e+01,8.057618871074782030e-01
-4.450000000000000178e+00,3.857142997397549955e+00,2.629369001355152502e+00,1.033329998939753835e+01,8.057618871074782030e-01
-4.416666666666666963e+00,3.857143004492218807e+00,2.629368997539968333e+00,1.033330001714577229e+01,8.057618871074782030e-01
-4.383333333333333748e+00,3.857142997265742501e+00,2.629369001620191160e+00,1.033329998788930482e+01,8.057618871074782030e-01
-4.349999999999999645e+00,3.857142994990752527e+00,2.629369002038810521e+00,1.033329998287722518e+01,8.057618871074782030e-01
-4.316666666666666430e+00,3.857143015980794676e+00,2.629368992520274784e+00,1.033330005669451168e+01,8.057618871074782030e-01
-4.283333333333333215e+00,3.857142982076391835e+00,2.629369008321439605e+00,1.033329993508617406e+01,8.057618871074782030e-01
-4.250000000000000000e+00,3.857142996328918993e+00,2.629369002227603502e+00,1.033329998467975308e+01,8.057618871074782030e-01
-4.216666666666666785e+00,3.857143044667641796e+00,2.629368977896817228e+00,1.033330016303363941e+01,8.057618871074782030e-01
-4.183333333333333570e+00,3.857142938277649424e+00,2.629369028792131857e+00,1.033329978280330153e+01,8.057618871074782030e-01
-4.150000000000000355e+00,3.857142998819488522e+00,2.629369006132487030e+00,1.033329996120962768e+01,8.057618871074782030e-01
-4.116666666666667140e+00,3.857143120275557280e+00,2.629368928317793674e+00,1.033330051340946909e+01,8.057618871074782030e-01
-4.083333333333333037e+00,3.857142878597963342e+00,2.629369080658816138e+00,1.033329944434248482e+01,8.057618871074782030e-01
-4.049999999999999822e+00,3.857142834092091466e+00,2.629369052269526108e+00,1.033329951254635404e+01,8.057618871074782030e-01
-4.016666666666666607e+00,3.857143521946330811e+00,2.629368781547535949e+00,1.033330181246368085e+01,8.057618871074782030e-01
-3.983333333333333393e+00,3.857142728387802144e+00,2.629369082446430639e+00,1.033329906155617905e+01,8.057618871074782030e-01
-3.950000000000000178e+00,3.857142240461902460e+00,2.629369435095862517e+00,1.033329728642885748e+01,8.057618871074782030e-01
-3.916666666666666963e+00,3.857144116919938970e+00,2.629368408999024354e+00,1.033330357342957306e+01,8.057618871074782030e-01
-3.883333333333333304e+00,3.857143743212874565e+00,2.629368591483968398e+00,1.033330427414959196e+01,8.057618871074782030e-01
-3.850000000000000089e+00,3.857140752025585595e+00,2.629370290663441967e+00,1.033328872037674095e+01,8.057618871074782030e-01
-3.816666666666666430e+00,3.857141097860901979e+00,2.629369595886517530e+00,1.033329751661058538e+01,8.057618871074782030e-01
-3.783333333333333215e+00,3.857150539880054296e+00,2.629365817659039539e+00,1.033332179787268679e+01,8.057618871074782030e-01
-3.750000000000000000e+00,3.857142360887648724e+00,2.629368511916817308e+00,1.033330480089936998e+01,8.057618871074782030e-01
-3.716666666666666785e+00,3.857130965477645557e+00,2.629375867916834864e+00,1.033325052888776874e+01,8.057618871074782030e-01
-3.683333333333333570e+00,3.857132848107260426e+00,2.629373506368190672e+00,1.033325900680008402e+01,8.057618871074782030e-01
-3.650000000000000355e+00,3.857144570059282351e+00,2.629368372044702973e+00,1.033334561717645528e+01,8.057618871074782030e-01
-3.616666666666666696e+00,3.857094906142176871e+00,2.629393569338541958e+00,1.033302076139209902e+01,8.057618871074782030e-01
-3.583333333333333481e+00,3.856625701681463791e+00,2.629632965442569859e+00,1.033115565906943267e+01,8.057618871074782030e-01
-3.549999999999999822e+00,3.855018783145889749e+00,2.630441311602273124e+00,1.032516472839498611e+01,8.057618871074782030e-01
-3.516666666666666607e+00,3.850791993010476144e+00,2.632563729681560716e+00,1.030939311750449328e+01,8.057618871074782030e-01
-3.483333333333333393e+00,3.840210680582991198e+00,2.637881472772194869e+00,1.026984348458609730e+01,8.057618871074782030e-01
-3.450000000000000178e+00,3.815313992455050762e+00,2.650450016603120407e+00,1.017682254167704592e+01,8.057618871074782030e-01
-3.416666666666666963e+00,3.772861882146415269e+00,2.672056467810676406e+00,1.001858436646265460e+01,8.057618871074782030e-01
-3.383333333333333304e+00,3.716628045675478997e+00,2.700954493505583809e+00,9.810217819826233310e+00,8.057618871074782030e-01
-3.350000000000000089e+00,3.661016588059693433e+00,2.729867427347811404e+00,9.605478430927446354e+00,8.057618871074782030e-01
-3.316666666666666430e+00,3.631682564866104634e+00,2.745144476773337949e+00,9.498535622728873307e+00,8.057618871074782030e-01
-3.283333333333333215e+00,3.673758107178085375e+00,2.723454176786524794e+00,9.650910634081185435e+00,8.057618871074782030e-01
-3.250000000000000000e+00,3.812915140929507007e+00,2.651568848662043454e+00,1.016851193141799037e+01,8.057618871074782030e-01
-3.216666666666666785e+00,3.934752127788929688e+00,2.590575562569549906e+00,1.062660653574841874e+01,8.057618871074782030e-01
-3.183333333333333570e+00,4.002269393864597014e+00,2.557448256202703885e+00,1.088226182440886625e+01,8.057618871074782030e-01
-3.150000000000000355e+00,4.038604113600974266e+00,2.539792054577278524e+00,1.102079217865490790e+01,8.057618871074782030e-01
-3.116666666666666696e+00,4.059945131090887394e+00,2.529551405238736450e+00,1.110235912504158229e+01,8.057618871074782030e-01
-3.083333333333333481e+00,4.069864894319760396e+00,2.524800514971383691e+00,1.114031955607869762e+01,8.057618871074782030e-01
-3.049999999999999822e+00,4.070724462771520891e+00,2.524337703528288568e+00,1.114364259422800529e+01,8.057618871074782030e-01
-3.016666666666666607e+00,4.064717508792431211e+00,2.527217049084343969e+00,1.112061185443724831e+01,8.057618871074782030e-01
-2.983333333333333393e+00,4.053000395356280094e+00,2.532900437939880955e+00,1.107565438836106786e+01,8.057618871074782030e-01
-2.950000000000000178e+00,4.036477009219449741e+00,2.540912745667901707e+00,1.101240266982678939e+01,8.057618871074782030e-01
-2.916666666666666963e+00,4.016091887550429895e+00,2.550790614922016086e+00,1.093462708649245485e+01,8.057618871074782030e-01
-2.883333333333333304e+00,3.992671000475496168e+00,2.562194999784679350e+00,1.084543665723076522e+01,8.057618871074782030e-01
-2.850000000000000089e+00,3.966756185639687349e+00,2.574910186763510023e+00,1.074686393934760709e+01,8.057618871074782030e-01
-2.816666666666666874e+00,3.938637072581787191e+00,2.588775579108169467e+00,1.064024759924426888e+01,8.057618871074782030e-01
-2.783333333333333215e+00,3.908582921193491710e+00,2.603638393588180833e+00,1.052688004277304756e+01,8.057618871074782030e-01
-2.750000000000000000e+00,3.876978940137039586e+00,2.619356259303738721e+00,1.040812468689638415e+01,8.057618871074782030e-01
-2.716666666666666785e+00,3.844256106707809373e+00,2.635791722805555182e+00,1.028526639174992319e+01,8.057618871074782030e-01
