x, u, time
1.562500000000000087e-03,1.082198903381111945e-18,1.464843750003439193e-01
4.687499999999999827e-03,6.326420819332172582e-19,1.464843750003439193e-01
7.812500000000000000e-03,3.284111212337446460e-19,1.464843750003439193e-01
1.093749999999999931e-02,1.595688533916693518e-19,1.464843750003439193e-01
1.406249999999999861e-02,7.425011165087209347e-20,1.464843750003439193e-01
1.718749999999999792e-02,3.347950285145704503e-20,1.464843750003439193e-01
2.031250000000000069e-02,1.472612756465265143e-20,1.464843750003439193e-01
2.343750000000000000e-02,6.344041653612133717e-21,1.464843750003439193e-01
2.656249999999999931e-02,2.683498866841076534e-21,1.464843750003439193e-01
2.968749999999999861e-02,1.116352721368624597e-21,1.464843750003439193e-01
3.281249999999999445e-02,4.572403204011423674e-22,1.464843750003439193e-01
3.593749999999999722e-02,1.845353010635957297e-22,1.464843750003439193e-01
3.906250000000000000e-02,7.343360910923357357e-23,1.464843750003439193e-01
4.218749999999999584e-02,2.883197312398984840e-23,1.464843750003439193e-01
4.531249999999999861e-02,1.117753094785528740e-23,1.464843750003439193e-01
4.843749999999999445e-02,4.282825337894764473e-24,1.464843750003439193e-01
5.156249999999999722e-02,1.624021076119389883e-24,1.464843750003439193e-01
5.468750000000000000e-02,6.105006364249439264e-25,1.464843750003439193e-01
5.781249999999999584e-02,2.280368055666114349e-25,1.464843750003439193e-01
6.093749999999999861e-02,8.487801224584237889e-26,1.464843750003439193e-01
6.406249999999999445e-02,3.158912114207046335e-26,1.464843750003439193e-01
6.718749999999998335e-02,1.179928353915438746e-26,1.464843750003439193e-01
7.031249999999998612e-02,4.439578091317354781e-27,1.464843750003439193e-01
7.343749999999998890e-02,1.687767790647922157e-27,1.464843750003439193e-01
7.656249999999999167e-02,6.494651246965764635e-28,1.464843750003439193e-01
7.968749999999999445e-02,2.530193216852259599e-28,1.464843750003439193e-01
8.281249999999998335e-02,9.964715379805666637e-29,1.464843750003439193e-01
8.593749999999998612e-02,3.956154936465898122e-29,1.464843750003439193e-01
8.906249999999998890e-02,1.577771327935262929e-29,1.464843750003439193e-01
9.218749999999999167e-02,6.297528837265771029e-30,1.464843750003439193e-01
9.531249999999998057e-02,2.507218289130636040e-30,1.464843750003439193e-01
9.843749999999998335e-02,9.958413472133820840e-31,1.464843750003439193e-01
1.015624999999999861e-01,3.966530566434877131e-31,1.464843750003439193e-01
1.046874999999999889e-01,1.385490513687467725e-31,1.464843750003439193e-01
1.078124999999999917e-01,1.651365994218000163e-32,1.464843750003439193e-01
1.109374999999999806e-01,7.016787341531376329e-33,1.464843750003439193e-01
1.140624999999999833e-01,7.016787917647632715e-33,1.464843750003439193e-01
1.171874999999999861e-01,7.016792177886666980e-33,1.464843750003439193e-01
1.203124999999999889e-01,7.016813225643678172e-33,1.464843750003439193e-01
1.234374999999999778e-01,7.016902056458121253e-33,1.464843750003439193e-01
1.265624999999999944e-01,7.017246015193272627e-33,1.464843750003439193e-01
1.296874999999999833e-01,7.018505378891730991e-33,1.464843750003439193e-01
1.328124999999999722e-01,7.022938578294860391e-33,1.464843750003439193e-01
