x, u, time
-9.975000000000000533e-01,8.004735791272253610e-08,6.000000000010446399e+01
-9.925000000000000488e-01,1.306940858373673314e-07,6.000000000010446399e+01
-9.875000000000000444e-01,2.215748289047476368e-07,6.000000000010446399e+01
-9.825000000000000400e-01,3.224323712019085480e-07,6.000000000010446399e+01
-9.775000000000000355e-01,4.073017181308054313e-07,6.000000000010446399e+01
-9.725000000000000311e-01,4.911370898897767885e-07,6.000000000010446399e+01
-9.675000000000000266e-01,5.994722032612843638e-07,6.000000000010446399e+01
-9.625000000000000222e-01,7.163425729122730992e-07,6.000000000010446399e+01
-9.575000000000000178e-01,8.411034235648701891e-07,6.000000000010446399e+01
-9.525000000000000133e-01,1.130240373454491639e-06,6.000000000010446399e+01
-9.475000000000000089e-01,1.877171572087696714e-06,6.000000000010446399e+01
-9.425000000000000044e-01,3.231059660403508774e-06,6.000000000010446399e+01
-9.375000000000000000e-01,4.988119970915845015e-06,6.000000000010446399e+01
-9.325000000000001066e-01,6.820802500751263326e-06,6.000000000010446399e+01
-9.274999999999999911e-01,8.701929990052713625e-06,6.000000000010446399e+01
-9.225000000000000977e-01,1.088640600540160134e-05,6.000000000010446399e+01
-9.175000000000000933e-01,1.346875404173503248e-05,6.000000000010446399e+01
-9.125000000000000888e-01,1.644749475993388581e-05,6.000000000010446399e+01
-9.075000000000000844e-01,2.072856024091024175e-05,6.000000000010446399e+01
-9.025000000000000799e-01,2.885723312898739258e-05,6.000000000010446399e+01
-8.975000000000000755e-01,4.402176898569064664e-05,6.000000000010446399e+01
-8.925000000000000711e-01,6.801393597013626231e-05,6.000000000010446399e+01
-8.875000000000000666e-01,1.005274167699486253e-04,6.000000000010446399e+01
-8.825000000000000622e-01,1.406850590355209504e-04,6.000000000010446399e+01
-8.775000000000000577e-01,1.889592557438938268e-04,6.000000000010446399e+01
-8.725000000000000533e-01,2.477273752248549256e-04,6.000000000010446399e+01
-8.675000000000000488e-01,3.214919320372327952e-04,6.000000000010446399e+01
-8.625000000000000444e-01,4.191238181227031337e-04,6.000000000010446399e+01
-8.575000000000000400e-01,5.582278425492538968e-04,6.000000000010446399e+01
-8.525000000000000355e-01,7.684775725846460870e-04,6.000000000010446399e+01
-8.475000000000000311e-01,1.090206854802273050e-03,6.000000000010446399e+01
-8.425000000000000266e-01,1.567661723347381266e-03,6.000000000010446399e+01
-8.375000000000000222e-01,2.240974040602388816e-03,6.000000000010446399e+01
-8.325000000000000178e-01,3.143423891663635079e-03,6.000000000010446399e+01
-8.275000000000000133e-01,4.308640741062012836e-03,6.000000000010446399e+01
-8.225000000000000089e-01,5.787774541112306742e-03,6.000000000010446399e+01
-8.175000000000001155e-01,7.673019892745233314e-03,6.000000000010446399e+01
-8.125000000000000000e-01,1.012270620827900730e-02,6.000000000010446399e+01
-8.075000000000001066e-01,1.338467266266479827e-02,6.000000000010446399e+01
-8.024999999999999911e-01,1.781899704186750560e-02,6.000000000010446399e+01
-7.975000000000000977e-01,2.392226138717739800e-02,6.000000000010446399e+01
-7.924999999999999822e-01,3.234201304868529470e-02,6.000000000010446399e+01
-7.875000000000000888e-01,4.384875518705706743e-02,6.000000000010446399e+01
-7.825000000000000844e-01,5.924046515632249571e-02,6.000000000010446399e+01
-7.775000000000000799e-01,7.921094386785036690e-02,6.000000000010446399e+01
-7.725000000000000755e-01,1.042629705083007730e-01,6.000000000010446399e+01
-7.675000000000000711e-01,1.347061190666836994e-01,6.000000000010446399e+01
-7.625000000000000666e-01,1.706672722068289794e-01,6.000000000010446399e+01
-7.575000000000000622e-01,2.120060510328835579e-01,6.000000000010446399e+01
-7.525000000000000577e-01,2.581543225326724533e-01,6.000000000010446399e+01
-7.475000000000000533e-01,3.080490365819461007e-01,6.000000000010446399e+01
-7.425000000000000488e-01,3.602755864344994730e-01,6.000000000010446399e+01
-7.375000000000000444e-01,4.132980142034055060e-01,6.000000000010446399e+01
-7.325000000000000400e-01,4.655244715092255459e-01,6.000000000010446399e+01
-7.275000000000000355e-01,5.151572737620536691e-01,6.000000000010446399e+01
-7.225000000000000311e-01,5.601015025767657196e-01,6.000000000010446399e+01
-7.175000000000000266e-01,5.982294914248020845e-01,6.000000000010446399e+01
-7.125000000000000222e-01,6.279196253405823214e-01,6.000000000010446399e+01
-7.075000000000000178e-01,6.484153001311717679e-01,6.000000000010446399e+01
-7.025000000000001243e-01,6.596430026549237047e-01,6.000000000010446399e+01
-6.975000000000000089e-01,6.616363028640357413e-01,6.000000000010446399e+01
-6.925000000000001155e-01,6.541059265220707797e-01,6.000000000010446399e+01
-6.875000000000000000e-01,6.365605586446774211e-01,6.000000000010446399e+01
-6.825000000000001066e-01,6.088677752558463441e-01,6.000000000010446399e+01
-6.774999999999999911e-01,5.717693133410547413e-01,6.000000000010446399e+01
-6.725000000000000977e-01,5.269559397619631991e-01,6.000000000010446399e+01
-6.674999999999999822e-01,4.767065133153253198e-01,6.000000000010446399e+01
-6.625000000000000888e-01,4.233995368287775118e-01,6.000000000010446399e+01
-6.574999999999999734e-01,3.691894895449748248e-01,6.000000000010446399e+01
-6.525000000000000799e-01,3.159151325043876302e-01,6.000000000010446399e+01
-6.474999999999999645e-01,2.651233521437834639e-01,6.000000000010446399e+01
-6.425000000000000711e-01,2.180784063842919618e-01,6.000000000010446399e+01
-6.375000000000000666e-01,1.757222664945950474e-01,6.000000000010446399e+01
-6.325000000000000622e-01,1.386308548221520665e-01,6.000000000010446399e+01
-6.275000000000000577e-01,1.070146722905881559e-01,6.000000000010446399e+01
-6.225000000000000533e-01,8.077064396487047826e-02,6.000000000010446399e+01
-6.175000000000000488e-01,5.955955653953488166e-02,6.000000000010446399e+01
-6.125000000000000444e-01,4.288219441491081252e-02,6.000000000010446399e+01
-6.075000000000000400e-01,3.014328810293789157e-02,6.000000000010446399e+01
-6.025000000000000355e-01,2.070474788184294146e-02,6.000000000010446399e+01
-5.975000000000000311e-01,1.393135731308067435e-02,6.000000000010446399e+01
-5.925000000000000266e-01,9.228690306259709764e-03,6.000000000010446399e+01
-5.875000000000000222e-01,6.071100897876669129e-03,6.000000000010446399e+01
-5.825000000000000178e-01,4.018509178339427397e-03,6.000000000010446399e+01
-5.775000000000001243e-01,2.722290798784257528e-03,6.000000000010446399e+01
-5.725000000000000089e-01,1.921602099288871731e-03,6.000000000010446399e+01
-5.675000000000001155e-01,1.432422976081405841e-03,6.000000000010446399e+01
-5.625000000000000000e-01,1.132736349250618516e-03,6.000000000010446399e+01
-5.575000000000001066e-01,9.474542867205694050e-04,6.000000000010446399e+01
-5.524999999999999911e-01,8.349558296047525884e-04,6.000000000010446399e+01
-5.475000000000000977e-01,7.746742972162784339e-04,6.000000000010446399e+01
-5.424999999999999822e-01,7.549087925376803294e-04,6.000000000010446399e+01
-5.375000000000000888e-01,7.629388152430152453e-04,6.000000000010446399e+01
-5.324999999999999734e-01,7.825098800735692762e-04,6.000000000010446399e+01
-5.275000000000000799e-01,8.021358727454056111e-04,6.000000000010446399e+01
-5.224999999999999645e-01,8.305781899621793437e-04,6.000000000010446399e+01
-5.175000000000000711e-01,9.087232376389022155e-04,6.000000000010446399e+01
-5.125000000000000666e-01,1.107208708505930507e-03,6.000000000010446399e+01
-5.075000000000000622e-01,1.508234264330182315e-03,6.000000000010446399e+01
-5.025000000000000577e-01,2.181337888836025821e-03,6.000000000010446399e+01
-4.975000000000000533e-01,3.167235154876306674e-03,6.000000000010446399e+01
-4.925000000000000488e-01,4.478230470344161766e-03,6.000000000010446399e+01
-4.875000000000000444e-01,6.114567802573755290e-03,6.000000000010446399e+01
-4.825000000000000400e-01,8.092201287936381590e-03,6.000000000010446399e+01
-4.775000000000000355e-01,1.048062295273635182e-02,6.000000000010446399e+01
-4.725000000000000311e-01,1.345238505074611811e-02,6.000000000010446399e+01
-4.675000000000000266e-01,1.734068315615151096e-02,6.000000000010446399e+01
-4.625000000000000222e-01,2.268864272849831221e-02,6.000000000010446399e+01
-4.575000000000000178e-01,3.026453379550288897e-02,6.000000000010446399e+01
-4.525000000000000133e-01,4.102213752207111569e-02,6.000000000010446399e+01
