x, rho, v, P, time
-4.983333333333333393e+00,3.857143000020133883e+00,2.629368999946642749e+00,1.033329999960149514e+01,3.769767966743922671e-01
-4.950000000000000178e+00,3.857143000061599825e+00,2.629368999949448504e+00,1.033329999962238510e+01,3.769767966743922671e-01
-4.916666666666666963e+00,3.857143000056699300e+00,2.629368999950131069e+00,1.033329999962757029e+01,3.769767966743922671e-01
-4.883333333333333748e+00,3.857143000106152186e+00,2.629368999953368924e+00,1.033329999965124912e+01,3.769767966743922671e-01
-4.849999999999999645e+00,3.857143000101317387e+00,2.629368999955215003e+00,1.033329999966691481e+01,3.769767966743922671e-01
-4.816666666666666430e+00,3.857143000098015140e+00,2.629368999954440511e+00,1.033329999965471124e+01,3.769767966743922671e-01
-4.783333333333333215e+00,3.857143000197929439e+00,2.629368999962858666e+00,1.033329999973940794e+01,3.769767966743922671e-01
-4.750000000000000000e+00,3.857142999915255555e+00,2.629368999946493535e+00,1.033329999954574419e+01,3.769767966743922671e-01
-4.716666666666666785e+00,3.857143000495139251e+00,2.629368999976073873e+00,1.033329999999156179e+01,3.769767966743922671e-01
-4.683333333333333570e+00,3.857142999285718243e+00,2.629368999929673656e+00,1.033329999896353968e+01,3.769767966743922671e-01
-4.650000000000000355e+00,3.857143001394767179e+00,2.629368999965502329e+00,1.033330000121187808e+01,3.769767966743922671e-01
-4.616666666666667140e+00,3.857142997591432643e+00,2.629369000018192182e+00,1.033329999610285732e+01,3.769767966743922671e-01
-4.583333333333333037e+00,3.857143003977720586e+00,2.629368999584420052e+00,1.033330000740746613e+01,3.769767966743922671e-01
-4.549999999999999822e+00,3.857142993100784345e+00,2.629369001107165094e+00,1.033329998240861158e+01,3.769767966743922671e-01
-4.516666666666666607e+00,3.857143011281046974e+00,2.629368996817384563e+00,1.033330003579339262e+01,3.769767966743922671e-01
-4.483333333333333393e+00,3.857142981008994997e+00,2.629369007173532502e+00,1.033329992659997210e+01,3.769767966743922671e-01
-4.450000000000000178e+00,3.857143029833739689e+00,2.629368985104700851e+00,1.033330013501983835e+01,3.769767966743922671e-01
-4.416666666666666963e+00,3.857142956612769513e+00,2.629369026244835705e+00,1.033329977380361875e+01,3.769767966743922671e-01
-4.383333333333333748e+00,3.857143049094567733e+00,2.629368961290219797e+00,1.033330031485030354e+01,3.769767966743922671e-01
-4.349999999999999645e+00,3.857142978945236500e+00,2.629369040200811636e+00,1.033329968811467658e+01,3.769767966743922671e-01
-4.316666666666666430e+00,3.857142904175629106e+00,2.629368992626373469e+00,1.033330001965641110e+01,3.769767966743922671e-01
-4.283333333333333215e+00,3.857143368283515894e+00,2.629368909174333524e+00,1.033330080951088270e+01,3.769767966743922671e-01
-4.250000000000000000e+00,3.857142192608252973e+00,2.629369257590916220e+00,1.033329774294022485e+01,3.769767966743922671e-01
-4.216666666666666785e+00,3.857144210079354263e+00,2.629368598221605957e+00,1.033330372637772854e+01,3.769767966743922671e-01
-4.183333333333333570e+00,3.857141973679024449e+00,2.629369272861689311e+00,1.033329646987873218e+01,3.769767966743922671e-01
-4.150000000000000355e+00,3.857142554955061087e+00,2.629369449608832010e+00,1.033329956227117208e+01,3.769767966743922671e-01
-4.116666666666667140e+00,3.857146124554242217e+00,2.629367261151051682e+00,1.033330752576851808e+01,3.769767966743922671e-01
-4.083333333333333037e+00,3.857138129349794387e+00,2.629371592248741507e+00,1.033329031491192040e+01,3.769767966743922671e-01
-4.049999999999999822e+00,3.857145066291983504e+00,2.629367833995164716e+00,1.033329255287554282e+01,3.769767966743922671e-01
-4.016666666666666607e+00,3.857147730026954768e+00,2.629366314685031014e+00,1.033334549127803115e+01,3.769767966743922671e-01
-3.983333333333333393e+00,3.857138680502031569e+00,2.629373049955838315e+00,1.033323202662425899e+01,3.769767966743922671e-01
-3.950000000000000178e+00,3.857121924723312389e+00,2.629377797328855682e+00,1.033327923607011201e+01,3.769767966743922671e-01
-3.916666666666666963e+00,3.857172485737430989e+00,2.629349148138933945e+00,1.033342358960777041e+01,3.769767966743922671e-01
-3.883333333333333304e+00,3.857055917060475014e+00,2.629417858470485037e+00,1.033271188207230118e+01,3.769767966743922671e-01
-3.850000000000000089e+00,3.856003171448503242e+00,2.629954693726525683e+00,1.032870982415353822e+01,3.769767966743922671e-01
-3.816666666666666430e+00,3.852005400673730762e+00,2.631962146275895975e+00,1.031382447183252538e+01,3.769767966743922671e-01
-3.783333333333333215e+00,3.839540538037195194e+00,2.638181384316585554e+00,1.026749253507920656e+01,3.769767966743922671e-01
-3.750000000000000000e+00,3.799811704070807483e+00,2.658339000552013331e+00,1.011879845649529841e+01,3.769767966743922671e-01
-3.716666666666666785e+00,3.721588975627635687e+00,2.698359526280774023e+00,9.828697338938988892e+00,3.769767966743922671e-01
-3.683333333333333570e+00,3.639199185129967429e+00,2.741076905518609497e+00,9.526612473851693963e+00,3.769767966743922671e-01
-3.650000000000000355e+00,3.613015685504708863e+00,2.755113220761102433e+00,9.429569483821692799e+00,3.769767966743922671e-01
-3.616666666666666696e+00,3.677675872686614333e+00,2.721345868316106476e+00,9.665871867927235073e+00,3.769767966743922671e-01
-3.583333333333333481e+00,3.773594388136561673e+00,2.671332950054872146e+00,1.002350236680780959e+01,3.769767966743922671e-01
-3.549999999999999822e+00,3.849189527757219675e+00,2.633189221868894592e+00,1.030477608240004450e+01,3.769767966743922671e-01
-3.516666666666666607e+00,3.904152926385633826e+00,2.606293356011696982e+00,1.050673865621829783e+01,3.769767966743922671e-01
-3.483333333333333393e+00,3.951173858348199452e+00,2.582882898988917653e+00,1.068555239224541076e+01,3.769767966743922671e-01
-3.450000000000000178e+00,3.991435760829633139e+00,2.562134321648894542e+00,1.084693640000080883e+01,3.769767966743922671e-01
-3.416666666666666963e+00,4.026244417349167826e+00,2.545528129282416341e+00,1.097544380384593410e+01,3.769767966743922671e-01
-3.383333333333333304e+00,4.054401557318572102e+00,2.534213056690125754e+00,1.106745006520824859e+01,3.769767966743922671e-01
-3.350000000000000089e+00,4.068893337591334536e+00,2.527301886858169144e+00,1.112072578442801785e+01,3.769767966743922671e-01
