x, u, time
2.500000000000000052e-03,3.836978592323067173e-07,6.264999999999247393e+00
7.499999999999999722e-03,2.455755479699096869e-07,6.264999999999247393e+00
1.250000000000000069e-02,1.434999957244149916e-07,6.264999999999247393e+00
1.749999999999999820e-02,8.104782435654610054e-08,6.264999999999247393e+00
2.249999999999999917e-02,4.545819366015148027e-08,6.264999999999247393e+00
2.750000000000000014e-02,2.548910705455998799e-08,6.264999999999247393e+00
3.250000000000000111e-02,1.426592355290319528e-08,6.264999999999247393e+00
3.750000000000000555e-02,7.937075859594155640e-09,6.264999999999247393e+00
4.250000000000000305e-02,4.369697110783808705e-09,6.264999999999247393e+00
4.750000000000000056e-02,2.373341403817512588e-09,6.264999999999247393e+00
5.250000000000000500e-02,1.273247538914420493e-09,6.264999999999247393e+00
5.750000000000000250e-02,6.798401214413118819e-10,6.264999999999247393e+00
6.250000000000000000e-02,3.659574174995186012e-10,6.264999999999247393e+00
6.750000000000000444e-02,2.007888116206677388e-10,6.264999999999247393e+00
7.250000000000000888e-02,1.120590538926901518e-10,6.264999999999247393e+00
7.749999999999999944e-02,6.233486009494748113e-11,6.264999999999247393e+00
8.250000000000000389e-02,3.347376162423277490e-11,6.264999999999247393e+00
8.750000000000000833e-02,1.683098582332086978e-11,6.264999999999247393e+00
9.249999999999999889e-02,7.824365940814539158e-12,6.264999999999247393e+00
9.750000000000000333e-02,3.490897459244586016e-12,6.264999999999247393e+00
1.025000000000000078e-01,1.707154135671483345e-12,6.264999999999247393e+00
1.074999999999999983e-01,1.053733741696030703e-12,6.264999999999247393e+00
1.125000000000000028e-01,7.543741188590936322e-13,6.264999999999247393e+00
1.175000000000000072e-01,5.120842755753193824e-13,6.264999999999247393e+00
1.224999999999999978e-01,2.876445133861973582e-13,6.264999999999247393e+00
1.275000000000000022e-01,1.191128289997696765e-13,6.264999999999247393e+00
1.325000000000000067e-01,3.035689370659497524e-14,6.264999999999247393e+00
1.375000000000000111e-01,8.372621069039855071e-15,6.264999999999247393e+00
1.425000000000000155e-01,8.117557293927658581e-15,6.264999999999247393e+00
1.474999999999999922e-01,7.885893168724132124e-15,6.264999999999247393e+00
1.524999999999999967e-01,6.245035318781905934e-15,6.264999999999247393e+00
1.575000000000000011e-01,3.640333101803447223e-15,6.264999999999247393e+00
1.625000000000000056e-01,1.358772318561983844e-15,6.264999999999247393e+00
1.675000000000000100e-01,2.345524982699298006e-16,6.264999999999247393e+00
1.725000000000000144e-01,8.416937947784588752e-17,6.264999999999247393e+00
1.775000000000000189e-01,8.395630445674684511e-17,6.264999999999247393e+00
1.824999999999999956e-01,7.928020846470018570e-17,6.264999999999247393e+00
1.875000000000000000e-01,6.138665190864109306e-17,6.264999999999247393e+00
1.925000000000000044e-01,3.481638571172034382e-17,6.264999999999247393e+00
1.975000000000000089e-01,1.307079362347199341e-17,6.264999999999247393e+00
2.025000000000000133e-01,8.977852468314540358e-18,6.264999999999247393e+00
2.075000000000000178e-01,1.047065578531424792e-17,6.264999999999247393e+00
2.124999999999999944e-01,1.156258249534649458e-17,6.264999999999247393e+00
2.174999999999999989e-01,1.334944388024235663e-17,6.264999999999247393e+00
2.225000000000000033e-01,2.875748063514690994e-17,6.264999999999247393e+00
2.275000000000000078e-01,4.644640605765733489e-17,6.264999999999247393e+00
2.325000000000000122e-01,4.870099458910283487e-17,6.264999999999247393e+00
2.375000000000000167e-01,6.755903516897268308e-17,6.264999999999247393e+00
2.424999999999999933e-01,1.575349775459626198e-16,6.264999999999247393e+00
2.474999999999999978e-01,2.296443802521206064e-16,6.264999999999247393e+00
2.525000000000000022e-01,2.359832832943519602e-16,6.264999999999247393e+00
2.575000000000000067e-01,3.864749255937857080e-16,6.264999999999247393e+00
2.625000000000000111e-01,8.510252826060821760e-16,6.264999999999247393e+00
2.675000000000000155e-01,1.115252268236114228e-15,6.264999999999247393e+00
2.725000000000000200e-01,1.149423296891475308e-15,6.264999999999247393e+00
2.775000000000000244e-01,2.189501219591543953e-15,6.264999999999247393e+00
2.825000000000000289e-01,4.482639379965621361e-15,6.264999999999247393e+00
2.875000000000000333e-01,5.458687596505236535e-15,6.264999999999247393e+00
