x, u, time
2.500000000000000052e-03,3.902335848957713605e-23,1.049999999999939870e+00
7.499999999999999722e-03,3.489468628752206697e-23,1.049999999999939870e+00
1.250000000000000069e-02,3.784074100303732496e-23,1.049999999999939870e+00
1.749999999999999820e-02,3.913815683814906817e-23,1.049999999999939870e+00
2.249999999999999917e-02,9.805788785375115039e-23,1.049999999999939870e+00
2.750000000000000014e-02,2.692383224206378095e-22,1.049999999999939870e+00
3.250000000000000111e-02,3.674787557070655826e-22,1.049999999999939870e+00
3.750000000000000555e-02,3.798984231765029220e-22,1.049999999999939870e+00
4.250000000000000305e-02,1.113563021624306603e-21,1.049999999999939870e+00
4.750000000000000056e-02,3.603209979721540768e-21,1.049999999999939870e+00
5.250000000000000500e-02,5.268013303700591816e-21,1.049999999999939870e+00
5.750000000000000250e-02,5.407147199591685049e-21,1.049999999999939870e+00
6.250000000000000000e-02,1.304502457165753656e-20,1.049999999999939870e+00
6.750000000000000444e-02,4.726936922107865912e-20,1.049999999999939870e+00
7.250000000000000888e-02,7.551655824239713727e-20,1.049999999999939870e+00
7.749999999999999944e-02,7.755111077219706480e-20,1.049999999999939870e+00
8.250000000000000389e-02,1.571206069906635495e-19,1.049999999999939870e+00
8.750000000000000833e-02,6.449516568156617009e-19,1.049999999999939870e+00
9.249999999999999889e-02,1.006134588909661572e-18,1.049999999999939870e+00
9.750000000000000333e-02,1.041680591946340415e-18,1.049999999999939870e+00
1.025000000000000078e-01,3.104868376900510146e-18,1.049999999999939870e+00
1.074999999999999983e-01,8.910002588268981528e-18,1.049999999999939870e+00
1.125000000000000028e-01,1.027196724359224303e-17,1.049999999999939870e+00
1.175000000000000072e-01,1.500127432834105804e-17,1.049999999999939870e+00
1.224999999999999978e-01,6.130151427317557591e-17,1.049999999999939870e+00
1.275000000000000022e-01,9.639009752775813588e-17,1.049999999999939870e+00
1.325000000000000067e-01,1.009718303737642027e-16,1.049999999999939870e+00
1.375000000000000111e-01,3.145548993340636498e-16,1.049999999999939870e+00
1.425000000000000155e-01,8.264934134422704118e-16,1.049999999999939870e+00
1.474999999999999922e-01,9.596213369448363347e-16,1.049999999999939870e+00
1.524999999999999967e-01,1.246291113146264614e-15,1.049999999999939870e+00
1.575000000000000011e-01,5.178679539556804586e-15,1.049999999999939870e+00
1.625000000000000056e-01,9.030881656522348733e-15,1.049999999999939870e+00
1.675000000000000100e-01,9.358135618493681389e-15,1.049999999999939870e+00
1.725000000000000144e-01,2.112644117660650101e-14,1.049999999999939870e+00
1.775000000000000189e-01,6.371653512461205739e-14,1.049999999999939870e+00
1.824999999999999956e-01,8.343678663490738546e-14,1.049999999999939870e+00
1.875000000000000000e-01,9.045066500819382475e-14,1.049999999999939870e+00
1.925000000000000044e-01,2.956020309974089433e-13,1.049999999999939870e+00
1.975000000000000089e-01,6.395566950085511246e-13,1.049999999999939870e+00
2.025000000000000133e-01,7.178751998454394269e-13,1.049999999999939870e+00
2.075000000000000178e-01,9.060276978743663662e-13,1.049999999999939870e+00
2.124999999999999944e-01,3.118576768885910236e-12,1.049999999999939870e+00
2.174999999999999989e-01,5.736698637792961284e-12,1.049999999999939870e+00
2.225000000000000033e-01,6.093906013657193316e-12,1.049999999999939870e+00
2.275000000000000078e-01,8.902214251856025193e-12,1.049999999999939870e+00
2.325000000000000122e-01,2.922852880680883641e-11,1.049999999999939870e+00
2.375000000000000167e-01,4.734998051961627323e-11,1.049999999999939870e+00
2.424999999999999933e-01,5.348399428514001800e-11,1.049999999999939870e+00
2.474999999999999978e-01,1.091382789146326658e-10,1.049999999999939870e+00
2.525000000000000022e-01,2.690977540863201897e-10,1.049999999999939870e+00
2.575000000000000067e-01,4.747445180762317673e-10,1.049999999999939870e+00
2.625000000000000111e-01,7.097035011503517221e-10,1.049999999999939870e+00
2.675000000000000155e-01,1.259380046640162403e-09,1.049999999999939870e+00
2.725000000000000200e-01,2.512852749957279544e-09,1.049999999999939870e+00
2.775000000000000244e-01,4.535283576563044186e-09,1.049999999999939870e+00
2.825000000000000289e-01,7.540606740083585809e-09,1.049999999999939870e+00
2.875000000000000333e-01,1.308554503924176530e-08,1.049999999999939870e+00
2.924999999999999822e-01,2.390935310794366121e-08,1.049999999999939870e+00
2.974999999999999867e-01,4.250897399106181584e-08,1.049999999999939870e+00
3.024999999999999911e-01,7.264974012473006351e-08,1.049999999999939870e+00
3.074999999999999956e-01,1.249381671915247377e-07,1.049999999999939870e+00
3.125000000000000000e-01,2.193389518749295642e-07,1.049999999999939870e+00
3.175000000000000044e-01,3.818742614317093097e-07,1.049999999999939870e+00
3.225000000000000089e-01,6.505127170817778833e-07,1.049999999999939870e+00
3.275000000000000133e-01,1.102946887697720729e-06,1.049999999999939870e+00
3.325000000000000178e-01,1.885069578777490837e-06,1.049999999999939870e+00
3.375000000000000222e-01,3.214357650057261535e-06,1.049999999999939870e+00
3.425000000000000266e-01,5.401986987492286684e-06,1.049999999999939870e+00
3.475000000000000311e-01,8.982683440691484295e-06,1.049999999999939870e+00
3.525000000000000355e-01,1.493310205833916032e-05,1.049999999999939870e+00
3.574999999999999845e-01,2.482663197766734071e-05,1.049999999999939870e+00
3.624999999999999889e-01,4.092882546204466366e-05,1.049999999999939870e+00
3.674999999999999933e-01,6.661675781493387946e-05,1.049999999999939870e+00
3.724999999999999978e-01,1.074844437434009680e-04,1.049999999999939870e+00
3.775000000000000022e-01,1.728045078588097015e-04,1.049999999999939870e+00
3.825000000000000067e-01,2.765980594954996425e-04,1.049999999999939870e+00
3.875000000000000111e-01,4.385571881737685145e-04,1.049999999999939870e+00
3.925000000000000155e-01,6.866644424454187599e-04,1.049999999999939870e+00
3.975000000000000200e-01,1.063042845355744326e-03,1.049999999999939870e+00
4.025000000000000244e-01,1.631682817523935018e-03,1.049999999999939870e+00
4.075000000000000289e-01,2.484593267997418746e-03,1.049999999999939870e+00
4.125000000000000333e-01,3.745207080490076373e-03,1.049999999999939870e+00
4.175000000000000377e-01,5.572522108828171193e-03,1.049999999999939870e+00
4.224999999999999867e-01,8.170134168805626498e-03,1.049999999999939870e+00
4.274999999999999911e-01,1.179915049190502843e-02,1.049999999999939870e+00
4.324999999999999956e-01,1.678959781906314008e-02,1.049999999999939870e+00
4.375000000000000000e-01,2.354751562760735994e-02,1.049999999999939870e+00
4.425000000000000044e-01,3.255957054388349675e-02,1.049999999999939870e+00
4.475000000000000089e-01,4.439364684058624139e-02,1.049999999999939870e+00
4.525000000000000133e-01,5.968475208497038553e-02,1.049999999999939870e+00
4.575000000000000178e-01,7.909748914069482384e-02,1.049999999999939870e+00
4.625000000000000222e-01,1.032762708132518720e-01,1.049999999999939870e+00
4.675000000000000266e-01,1.328100945918502529e-01,1.049999999999939870e+00
4.725000000000000311e-01,1.682203870352834973e-01,1.049999999999939870e+00
4.775000000000000355e-01,2.099373267330320869e-01,1.049999999999939870e+00
4.824999999999999845e-01,2.582161949155591385e-01,1.049999999999939870e+00
4.874999999999999889e-01,3.129982500116406663e-01,1.049999999999939870e+00
4.924999999999999933e-01,3.737983519256900533e-01,1.049999999999939870e+00
4.974999999999999978e-01,4.397094715617279603e-01,1.049999999999939870e+00
5.024999999999999467e-01,5.095152181911538625e-01,1.049999999999939870e+00
5.074999999999999512e-01,5.817844264201197380e-01,1.049999999999939870e+00
5.124999999999999556e-01,6.548255629105994569e-01,1.049999999999939870e+00
5.174999999999999600e-01,7.265332291770220108e-01,1.049999999999939870e+00
5.224999999999999645e-01,7.943231142379226783e-01,1.049999999999939870e+00
5.274999999999999689e-01,8.553413797509882288e-01,1.049999999999939870e+00
5.324999999999999734e-01,9.069225180485347426e-01,1.049999999999939870e+00
5.374999999999999778e-01,9.470388679838392942e-01,1.049999999999939870e+00
5.424999999999999822e-01,9.744597672553205747e-01,1.049999999999939870e+00
5.474999999999999867e-01,9.885602262484659564e-01,1.049999999999939870e+00
5.524999999999999911e-01,9.889966365000456561e-01,1.049999999999939870e+00
