x, rho, v, P, time
-4.983333333333333393e+00,3.857143000113850473e+00,2.629368999956524622e+00,1.033329999967525836e+01,3.137740709188853727e-01
-4.950000000000000178e+00,3.857143000118456566e+00,2.629368999952707675e+00,1.033329999964673895e+01,3.137740709188853727e-01
-4.916666666666666963e+00,3.857143000077643880e+00,2.629368999950349117e+00,1.033329999962911216e+01,3.137740709188853727e-01
-4.883333333333333748e+00,3.857143000104167108e+00,2.629368999945967289e+00,1.033329999959636858e+01,3.137740709188853727e-01
-4.849999999999999645e+00,3.857142999951906681e+00,2.629368999938174856e+00,1.033329999953834566e+01,3.137740709188853727e-01
-4.816666666666666430e+00,3.857143000132256194e+00,2.629368999943320073e+00,1.033329999957614653e+01,3.137740709188853727e-01
-4.783333333333333215e+00,3.857142999663358385e+00,2.629368999914134974e+00,1.033329999936038135e+01,3.137740709188853727e-01
-4.750000000000000000e+00,3.857143000401465294e+00,2.629368999964799780e+00,1.033329999973027213e+01,3.137740709188853727e-01
-4.716666666666666785e+00,3.857142999024109287e+00,2.629368999850668853e+00,1.033329999890910145e+01,3.137740709188853727e-01
-4.683333333333333570e+00,3.857143001238704461e+00,2.629369000065918893e+00,1.033330000040632868e+01,3.137740709188853727e-01
-4.650000000000000355e+00,3.857142997762548653e+00,2.629368999652892835e+00,1.033329999769707364e+01,3.137740709188853727e-01
-4.616666666666667140e+00,3.857143002704122026e+00,2.629369000416952762e+00,1.033330000217633859e+01,3.137740709188853727e-01
-4.583333333333333037e+00,3.857142996491657705e+00,2.629368999001003626e+00,1.033329999544342925e+01,3.137740709188853727e-01
-4.549999999999999822e+00,3.857143002529163311e+00,2.629369001654382476e+00,1.033330000377731039e+01,3.137740709188853727e-01
-4.516666666666666607e+00,3.857143000803988198e+00,2.629368996547239767e+00,1.033329999825119572e+01,3.137740709188853727e-01
-4.483333333333333393e+00,3.857142988664126193e+00,2.629369006720829738e+00,1.033329998667002769e+01,3.137740709188853727e-01
-4.450000000000000178e+00,3.857143034536946846e+00,2.629368985989677832e+00,1.033330005241772298e+01,3.137740709188853727e-01
-4.416666666666666963e+00,3.857142917041649799e+00,2.629369028222047877e+00,1.033329985146109209e+01,3.137740709188853727e-01
-4.383333333333333748e+00,3.857143171885511812e+00,2.629368945223790721e+00,1.033330033952614713e+01,3.137740709188853727e-01
-4.349999999999999645e+00,3.857142682770455355e+00,2.629369096438359144e+00,1.033329933605929085e+01,3.137740709188853727e-01
-4.316666666666666430e+00,3.857143508220590267e+00,2.629368854654365428e+00,1.033330107792713548e+01,3.137740709188853727e-01
-4.283333333333333215e+00,3.857142338902236567e+00,2.629369160810786088e+00,1.033329867115645939e+01,3.137740709188853727e-01
-4.250000000000000000e+00,3.857143556579341492e+00,2.629368953669646292e+00,1.033330078893452253e+01,3.137740709188853727e-01
-4.216666666666666785e+00,3.857143138807459959e+00,2.629368655429199730e+00,1.033330143706677973e+01,3.137740709188853727e-01
-4.183333333333333570e+00,3.857141398782382158e+00,2.629370094354539944e+00,1.033329439099465930e+01,3.137740709188853727e-01
-4.150000000000000355e+00,3.857146222742365627e+00,2.629367051656571252e+00,1.033330921388142798e+01,3.137740709188853727e-01
-4.116666666666667140e+00,3.857139886096870196e+00,2.629371045905875448e+00,1.033329515919172437e+01,3.137740709188853727e-01
-4.083333333333333037e+00,3.857142285201908383e+00,2.629368710956408339e+00,1.033328290936673710e+01,3.137740709188853727e-01
-4.049999999999999822e+00,3.857148793203399872e+00,2.629366304244476371e+00,1.033335519033036398e+01,3.137740709188853727e-01
-4.016666666666666607e+00,3.857142130582607464e+00,2.629371632481331211e+00,1.033321833603664075e+01,3.137740709188853727e-01
-3.983333333333333393e+00,3.857116540806894367e+00,2.629378962399943731e+00,1.033330291933410194e+01,3.137740709188853727e-01
-3.950000000000000178e+00,3.857181867678043830e+00,2.629342960588795908e+00,1.033342366226841946e+01,3.137740709188853727e-01
-3.916666666666666963e+00,3.856996773649166599e+00,2.629451329755186251e+00,1.033245548894619503e+01,3.137740709188853727e-01
-3.883333333333333304e+00,3.855558745686798350e+00,2.630181935981453556e+00,1.032703816608647429e+01,3.137740709188853727e-01
-3.850000000000000089e+00,3.849855135149608198e+00,2.633043024742473648e+00,1.030577794361877686e+01,3.137740709188853727e-01
-3.816666666666666430e+00,3.830672665387745646e+00,2.642623881040957023e+00,1.023443189688270216e+01,3.137740709188853727e-01
-3.783333333333333215e+00,3.770552280620212304e+00,2.673330492382608004e+00,1.000947968082366657e+01,3.137740709188853727e-01
-3.750000000000000000e+00,3.677673979385722269e+00,2.720940459244978182e+00,9.667863609409479864e+00,3.137740709188853727e-01
-3.716666666666666785e+00,3.610615466192693468e+00,2.755898062954452055e+00,9.423723364166811223e+00,3.137740709188853727e-01
-3.683333333333333570e+00,3.635046471730220663e+00,2.743994472960102904e+00,9.507674676817941872e+00,3.137740709188853727e-01
-3.650000000000000355e+00,3.725462439829755557e+00,2.696720026700834438e+00,9.840123312710581160e+00,3.137740709188853727e-01
-3.616666666666666696e+00,3.808950712984526810e+00,2.653293090662407039e+00,1.015512942888029535e+01,3.137740709188853727e-01
-3.583333333333333481e+00,3.865356896921942287e+00,2.624507060508779688e+00,1.037076301675851120e+01,3.137740709188853727e-01
-3.549999999999999822e+00,3.914253546141503559e+00,2.600681722055027123e+00,1.054796440651848322e+01,3.137740709188853727e-01
-3.516666666666666607e+00,3.964602228149118002e+00,2.578518444153257594e+00,1.072169109520428165e+01,3.137740709188853727e-01
-3.483333333333333393e+00,4.002811186414963807e+00,2.559153044780839714e+00,1.087338946215834667e+01,3.137740709188853727e-01
-3.450000000000000178e+00,4.026807053178549367e+00,2.544033329785623021e+00,1.098799327821616068e+01,3.137740709188853727e-01
-3.416666666666666963e+00,4.044715460731295842e+00,2.533488644115398980e+00,1.107267550163047432e+01,3.137740709188853727e-01
-3.383333333333333304e+00,4.059198313953515047e+00,2.527081324412532304e+00,1.112324554222757200e+01,3.137740709188853727e-01
-3.350000000000000089e+00,4.069270800012061429e+00,2.524450902223042803e+00,1.114336831205774381e+01,3.137740709188853727e-01
-3.316666666666666430e+00,4.069123970290412728e+00,2.525068186409178406e+00,1.113524105695019095e+01,3.137740709188853727e-01
-3.283333333333333215e+00,4.051502350494130766e+00,2.529271177267358173e+00,1.109800368345216803e+01,3.137740709188853727e-01
-3.250000000000000000e+00,3.989752943294705201e+00,2.537449126047838899e+00,1.103610734683307193e+01,3.137740709188853727e-01
-3.216666666666666785e+00,3.878309270086363281e+00,2.548413943123929215e+00,1.095227175388516194e+01,3.137740709188853727e-01
-3.183333333333333570e+00,3.779219524342587011e+00,2.562840724001098192e+00,1.085180711306332491e+01,3.137740709188853727e-01
-3.150000000000000355e+00,3.742402489265969301e+00,2.578764680895314854e+00,1.073057697300588131e+01,3.137740709188853727e-01
-3.116666666666666696e+00,3.837996959951500031e+00,2.597130753739341547e+00,1.058083610254719531e+01,3.137740709188853727e-01
-3.083333333333333481e+00,4.049079968207855984e+00,2.618140802126727618e+00,1.041083698958711068e+01,3.137740709188853727e-01
-3.049999999999999822e+00,4.237214200454010538e+00,2.641191834630175261e+00,1.022080573541691528e+01,3.137740709188853727e-01
-3.016666666666666607e+00,4.302256943520872845e+00,2.666672367400041654e+00,1.002626694197633128e+01,3.137740709188853727e-01
-2.983333333333333393e+00,4.201302095225869948e+00,2.691470131144845457e+00,9.818572406286456555e+00,3.137740709188853727e-01
-2.950000000000000178e+00,3.866761426322011364e+00,2.702726459406800785e+00,9.557273645749287283e+00,3.137740709188853727e-01
-2.916666666666666963e+00,3.067905986723163725e+00,2.619542947884432760e+00,8.824595916452331323e+00,3.137740709188853727e-01
-2.883333333333333304e+00,1.726202037139248802e+00,1.717188127157166511e+00,4.518556489231525752e+00,3.137740709188853727e-01
-2.850000000000000089e+00,9.049753662418374978e-01,2.266796280875118252e-01,1.249683003459140407e+00,3.137740709188853727e-01
-2.816666666666666874e+00,8.065255914822347938e-01,1.065053112663127965e-02,1.011120824122351047e+00,3.137740709188853727e-01
-2.783333333333333215e+00,8.051049273155456154e-01,4.112215185216903457e-04,1.000458837633609432e+00,3.137740709188853727e-01
-2.750000000000000000e+00,8.148072583629919485e-01,9.510936258866461225e-06,1.000006483508658839e+00,3.137740709188853727e-01
-2.716666666666666785e+00,8.298955854687575240e-01,-2.783107930419440392e-06,9.999974601984678024e-01,3.137740709188853727e-01
-2.683333333333333570e+00,8.497061102794600806e-01,2.004219010092588263e-06,1.000002108599924666e+00,3.137740709188853727e-01
-2.649999999999999911e+00,8.736778934693331111e-01,1.266939657831294083e-07,1.000000145725960632e+00,3.137740709188853727e-01
-2.616666666666666696e+00,9.011515343455304139e-01,-8.043526015964321995e-08,9.999999092760466501e-01,3.137740709188853727e-01
-2.583333333333333481e+00,9.313648292129402817e-01,1.119366228198446359e-08,1.000000012916576475e+00,3.137740709188853727e-01
-2.550000000000000266e+00,9.634801756379796078e-01,3.238918942897992588e-09,1.000000003753438005e+00,3.137740709188853727e-01
-2.516666666666666607e+00,9.966076181209783114e-01,-9.312783693893239775e-10,9.999999988965130315e-01,3.137740709188853727e-01
-2.483333333333333393e+00,1.029829079588802099e+00,-5.584617847712086339e-12,9.999999999945003992e-01,3.137740709188853727e-01
-2.450000000000000178e+00,1.062223871040594236e+00,4.845435474795550007e-11,1.000000000059086736e+00,3.137740709188853727e-01
-2.416666666666666963e+00,1.092894218848734944e+00,-6.763804732775141742e-12,9.999999999915896165e-01,3.137740709188853727e-01
-2.383333333333333304e+00,1.120990139353255088e+00,-1.267142859665940510e-12,9.999999999984193755e-01,3.137740709188853727e-01
-2.350000000000000089e+00,1.145732995165974710e+00,5.254213991836770389e-13,1.000000000000666356e+00,3.137740709188853727e-01
-2.316666666666666874e+00,1.166437074241033045e+00,-1.903657283079578109e-14,9.999999999999754641e-01,3.137740709188853727e-01
-2.283333333333333215e+00,1.182528593322444088e+00,-2.209070887796104284e-14,9.999999999999722444e-01,3.137740709188853727e-01
-2.250000000000000000e+00,1.193561599502258153e+00,4.297583209218918175e-15,1.000000000000006439e+00,3.137740709188853727e-01
-2.216666666666666785e+00,1.199230329156813157e+00,4.039203850206046463e-16,1.000000000000000888e+00,3.137740709188853727e-01
-2.183333333333333570e+00,1.199377681737836099e+00,-1.168966298540872011e-17,1.000000000000000000e+00,3.137740709188853727e-01
-2.149999999999999911e+00,1.193999573584135776e+00,3.035117315788340645e-16,1.000000000000000000e+00,3.137740709188853727e-01
-2.116666666666666696e+00,1.183245051094342193e+00,4.020246074863987163e-18,1.000000000000000000e+00,3.137740709188853727e-01
-2.083333333333333481e+00,1.167412160124039922e+00,-1.504173599257568921e-16,1.000000000000000000e+00,3.137740709188853727e-01
-2.050000000000000266e+00,1.146939686080959309e+00,1.531022574265409034e-16,1.000000000000000000e+00,3.137740709188853727e-01
-2.016666666666666607e+00,1.122394993629397320e+00,-1.966713232604100030e-16,1.000000000000000000e+00,3.137740709188853727e-01
-1.983333333333333393e+00,1.094458303008676747e+00,-4.669542457057175786e-16,1.000000000000000000e+00,3.137740709188853727e-01
-1.950000000000000178e+00,1.063903838724454820e+00,-2.944558735810202845e-16,1.000000000000000000e+00,3.137740709188853727e-01
-1.916666666666666963e+00,1.031578373049343522e+00,2.861433943481058892e-16,1.000000000000000000e+00,3.137740709188853727e-01
-1.883333333333333304e+00,9.983777589683027198e-01,7.511167494035809819e-16,1.000000000000000000e+00,3.137740709188853727e-01
-1.850000000000000089e+00,9.652221029239133054e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.137740709188853727e-01
-1.816666666666666874e+00,9.330302654125474104e-01,-7.167686742513248047e-16,1.000000000000000000e+00,3.137740709188853727e-01
-1.783333333333333215e+00,9.026943961101224767e-01,-4.168750015941370638e-16,1.000000000000000000e+00,3.137740709188853727e-01
-1.750000000000000000e+00,8.750552092491614697e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.137740709188853727e-01
-1.716666666666666785e+00,8.508786844539067973e-01,6.043607129761421374e-16,1.000000000000000000e+00,3.137740709188853727e-01
-1.683333333333333570e+00,8.308348387357604725e-01,6.389235514106833620e-16,1.000000000000000000e+00,3.137740709188853727e-01
-1.649999999999999911e+00,8.154791579521318834e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.137740709188853727e-01
-1.616666666666666696e+00,8.052372023286463731e-01,-6.813589185575955329e-16,1.000000000000000000e+00,3.137740709188853727e-01
-1.583333333333333481e+00,8.003928126801383991e-01,-6.202230167088403517e-16,1.000000000000000000e+00,3.137740709188853727e-01
-1.550000000000000266e+00,8.010802441777646887e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.137740709188853727e-01
-1.516666666666666607e+00,8.072804456633675407e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.137740709188853727e-01
-1.483333333333333393e+00,8.188215876244483438e-01,1.582207738229997278e-16,1.000000000000000000e+00,3.137740709188853727e-01
-1.450000000000000178e+00,8.353838241976987433e-01,-1.550839045050236631e-16,1.000000000000000000e+00,3.137740709188853727e-01
-1.416666666666666963e+00,8.565081572291278755e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.137740709188853727e-01
-1.383333333333333304e+00,8.816091567363275594e-01,2.935393071979666900e-17,1.000000000000000000e+00,3.137740709188853727e-01
-1.350000000000000089e+00,9.099911852438764548e-01,7.049231467137587966e-18,1.000000000000000000e+00,3.137740709188853727e-01
-1.316666666666666874e+00,9.408676763581677038e-01,-1.607967883290855700e-17,1.000000000000000000e+00,3.137740709188853727e-01
-1.283333333333333659e+00,9.733829333041609244e-01,-1.763394647597302500e-17,1.000000000000000000e+00,3.137740709188853727e-01
-1.250000000000000000e+00,1.006635843309511280e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.137740709188853727e-01
-1.216666666666666785e+00,1.039704850626612220e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.137740709188853727e-01
-1.183333333333333570e+00,1.071673496101789969e+00,1.527235276699504684e-17,1.000000000000000000e+00,3.137740709188853727e-01
-1.149999999999999911e+00,1.101655815499851698e+00,1.374066179688398903e-17,1.000000000000000000e+00,3.137740709188853727e-01
-1.116666666666666696e+00,1.128820892706586143e+00,-2.800676713072803804e-18,1.000000000000000000e+00,3.137740709188853727e-01
-1.083333333333333481e+00,1.152415887353135826e+00,-1.831403973155782488e-17,1.000000000000000000e+00,3.137740709188853727e-01
-1.050000000000000266e+00,1.171786898685318157e+00,-6.176552181358520708e-18,1.000000000000000000e+00,3.137740709188853727e-01
-1.016666666666666607e+00,1.186397087466289246e+00,6.314589479718652381e-17,1.000000000000000000e+00,3.137740709188853727e-01
-9.833333333333333925e-01,1.195841553690529135e+00,1.238732730171331878e-16,1.000000000000000000e+00,3.137740709188853727e-01
-9.500000000000001776e-01,1.199858557795075553e+00,1.606065012886922710e-16,1.000000000000000000e+00,3.137740709188853727e-01
-9.166666666666669627e-01,1.198336774388554016e+00,1.729852050520923580e-16,1.000000000000000000e+00,3.137740709188853727e-01
-8.833333333333337478e-01,1.191318377471515033e+00,1.627206334959932165e-16,1.000000000000000000e+00,3.137740709188853727e-01
-8.500000000000005329e-01,1.178997871645717010e+00,1.272917561658038135e-16,1.000000000000000000e+00,3.137740709188853727e-01
-8.166666666666664298e-01,1.161716701703670473e+00,6.722832926279548404e-17,1.000000000000000000e+00,3.137740709188853727e-01
-7.833333333333332149e-01,1.139953789985793664e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.137740709188853727e-01
-7.500000000000000000e-01,1.114312263748468812e+00,-4.277710197449779633e-18,1.000000000000000000e+00,3.137740709188853727e-01
-7.166666666666667851e-01,1.085502740374583164e+00,4.391241732043244935e-18,1.000000000000000000e+00,3.137740709188853727e-01
-6.833333333333335702e-01,1.054323633652485492e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.137740709188853727e-01
-6.500000000000003553e-01,1.021639026906022041e+00,-1.550472702057293266e-17,1.000000000000000000e+00,3.137740709188853727e-01
-6.166666666666671404e-01,9.883547261894777280e-01,1.520682477093750058e-17,1.000000000000000000e+00,3.137740709188853727e-01
-5.833333333333330373e-01,9.553931571980901483e-01,8.483388089436388821e-19,1.000000000000000000e+00,3.137740709188853727e-01
-5.499999999999998224e-01,9.236678015895334326e-01,-3.154166542756324343e-16,1.000000000000000000e+00,3.137740709188853727e-01
-5.166666666666666075e-01,8.940578811763102429e-01,-1.543591513690428208e-16,1.000000000000000000e+00,3.137740709188853727e-01
-4.833333333333333925e-01,8.673839915796328626e-01,3.741555718168629315e-16,1.000000000000000000e+00,3.137740709188853727e-01
-4.500000000000001776e-01,8.443853606224158703e-01,1.241253993569366359e-16,1.000000000000000000e+00,3.137740709188853727e-01
-4.166666666666669627e-01,8.256993617117470707e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.137740709188853727e-01
-3.833333333333337478e-01,8.118438499674676123e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.137740709188853727e-01
-3.500000000000005329e-01,8.032028106252127042e-01,-4.252032210017368436e-16,1.000000000000000000e+00,3.137740709188853727e-01
-3.166666666666664298e-01,8.000157174474250565e-01,-5.858277028453802799e-16,1.000000000000000000e+00,3.137740709188853727e-01
-2.833333333333332149e-01,8.023708960584086114e-01,-2.927346980797379894e-16,1.000000000000000000e+00,3.137740709188853727e-01
-2.500000000000000000e-01,8.102030761288827598e-01,1.482892997275780956e-16,1.000000000000000000e+00,3.137740709188853727e-01
-2.166666666666667851e-01,8.232952002476592313e-01,-6.373704782398050513e-17,1.000000000000000000e+00,3.137740709188853727e-01
-1.833333333333335702e-01,8.412844393502114659e-01,2.183447392789488618e-16,1.000000000000000000e+00,3.137740709188853727e-01
-1.500000000000003553e-01,8.636722479953329312e-01,7.372877420958596635e-17,1.000000000000000000e+00,3.137740709188853727e-01
-1.166666666666671404e-01,8.898381808226056844e-01,-3.540391677580076897e-16,1.000000000000000000e+00,3.137740709188853727e-01
-8.333333333333303727e-02,9.190570872877753539e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.137740709188853727e-01
-4.999999999999982236e-02,9.505192081490956291e-01,1.785128218409648432e-16,1.000000000000000000e+00,3.137740709188853727e-01
-1.666666666666660745e-02,9.833526167599380141e-01,-1.725524121955509892e-16,1.000000000000000000e+00,3.137740709188853727e-01
