x, rho, v, P, time
-4.983333333333333393e+00,3.857143000055843984e+00,2.629368999933830775e+00,1.033329999973278035e+01,1.202461204158040475e+00
-4.950000000000000178e+00,3.857143000054170656e+00,2.629368999934672768e+00,1.033329999972649205e+01,1.202461204158040475e+00
-4.916666666666666963e+00,3.857143000054035653e+00,2.629368999934736717e+00,1.033329999972600355e+01,1.202461204158040475e+00
-4.883333333333333748e+00,3.857143000057803306e+00,2.629368999932846229e+00,1.033329999974012203e+01,1.202461204158040475e+00
-4.849999999999999645e+00,3.857143000056790783e+00,2.629368999933350270e+00,1.033329999973635260e+01,1.202461204158040475e+00
-4.816666666666666430e+00,3.857143000063113725e+00,2.629368999930177697e+00,1.033329999976005276e+01,1.202461204158040475e+00
-4.783333333333333215e+00,3.857143000060409666e+00,2.629368999931530837e+00,1.033329999974992042e+01,1.202461204158040475e+00
-4.750000000000000000e+00,3.857143000048522286e+00,2.629368999937501616e+00,1.033329999970535340e+01,1.202461204158040475e+00
-4.716666666666666785e+00,3.857143000059066740e+00,2.629368999932222284e+00,1.033329999974473168e+01,1.202461204158040475e+00
-4.683333333333333570e+00,3.857143000029887414e+00,2.629368999946847474e+00,1.033329999963561363e+01,1.202461204158040475e+00
-4.650000000000000355e+00,3.857143000028017354e+00,2.629368999947839569e+00,1.033329999962798951e+01,1.202461204158040475e+00
-4.616666666666667140e+00,3.857143000061681981e+00,2.629368999930858042e+00,1.033329999975522817e+01,1.202461204158040475e+00
-4.583333333333333037e+00,3.857142999977047904e+00,2.629368999973442200e+00,1.033329999943653377e+01,1.202461204158040475e+00
-4.549999999999999822e+00,3.857143000048284698e+00,2.629368999937609086e+00,1.033329999970510471e+01,1.202461204158040475e+00
-4.516666666666666607e+00,3.857143000093669283e+00,2.629368999914734051e+00,1.033329999987471126e+01,1.202461204158040475e+00
-4.483333333333333393e+00,3.857142999857193111e+00,2.629369000033904502e+00,1.033329999898610474e+01,1.202461204158040475e+00
-4.450000000000000178e+00,3.857143000167052804e+00,2.629368999877227164e+00,1.033330000015477701e+01,1.202461204158040475e+00
-4.416666666666666963e+00,3.857143000154484191e+00,2.629368999885729696e+00,1.033330000009228655e+01,1.202461204158040475e+00
-4.383333333333333748e+00,3.857142999509833636e+00,2.629369000205761697e+00,1.033329999770291785e+01,1.202461204158040475e+00
-4.349999999999999645e+00,3.857143000561543467e+00,2.629368999682841324e+00,1.033330000160227513e+01,1.202461204158040475e+00
-4.316666666666666430e+00,3.857143000311574976e+00,2.629368999802710771e+00,1.033330000072537302e+01,1.202461204158040475e+00
-4.283333333333333215e+00,3.857142998471474460e+00,2.629369000729541384e+00,1.033329999376120689e+01,1.202461204158040475e+00
-4.250000000000000000e+00,3.857143001597751919e+00,2.629368999166723952e+00,1.033330000551608840e+01,1.202461204158040475e+00
-4.216666666666666785e+00,3.857143001190142417e+00,2.629368999341278990e+00,1.033330000406372307e+01,1.202461204158040475e+00
-4.183333333333333570e+00,3.857142995241520378e+00,2.629369002403341593e+00,1.033329998144797024e+01,1.202461204158040475e+00
-4.150000000000000355e+00,3.857143003345605337e+00,2.629368998182459283e+00,1.033330001255369091e+01,1.202461204158040475e+00
-4.116666666666667140e+00,3.857143006465616697e+00,2.629368996881923604e+00,1.033330002292918692e+01,1.202461204158040475e+00
-4.083333333333333037e+00,3.857142985401426305e+00,2.629369007047304141e+00,1.033329994602940616e+01,1.202461204158040475e+00
