x, rho, v, P, time
2.500000000000000052e-03,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000111e-01
7.499999999999999722e-03,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000111e-01
1.250000000000000069e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000111e-01
1.749999999999999820e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000111e-01
2.249999999999999917e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000111e-01
2.750000000000000014e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000111e-01
3.250000000000000111e-02,1.000000000000000000e+00,4.156720547241593598e-17,1.000000000000000000e+00,2.000000000000000111e-01
3.750000000000000555e-02,1.000000000000000000e+00,-9.329200378053366741e-17,1.000000000000000000e+00,2.000000000000000111e-01
4.250000000000000305e-02,9.999999999999997780e-01,2.438805471798489672e-16,1.000000000000000000e+00,2.000000000000000111e-01
4.750000000000000056e-02,9.999999999999978906e-01,2.337706625575330155e-15,9.999999999999971134e-01,2.000000000000000111e-01
5.250000000000000500e-02,9.999999999999974465e-01,2.638234870546260724e-15,9.999999999999965583e-01,2.000000000000000111e-01
5.750000000000000250e-02,1.000000000000007550e+00,-8.769194843537670324e-15,1.000000000000010214e+00,2.000000000000000111e-01
6.250000000000000000e-02,1.000000000000022649e+00,-2.698536262641902022e-14,1.000000000000031530e+00,2.000000000000000111e-01
6.750000000000000444e-02,9.999999999999996669e-01,-4.881362860284119872e-16,1.000000000000000222e+00,2.000000000000000111e-01
7.250000000000000888e-02,9.999999999999048539e-01,1.123191446136758101e-13,9.999999999998672173e-01,2.000000000000000111e-01
7.749999999999999944e-02,9.999999999998857581e-01,1.352250259244640765e-13,9.999999999998401279e-01,2.000000000000000111e-01
8.250000000000000389e-02,1.000000000000276223e+00,-3.266787162824724669e-13,1.000000000000386580e+00,2.000000000000000111e-01
8.750000000000000833e-02,1.000000000000847766e+00,-1.003897322320913926e-12,1.000000000001186828e+00,2.000000000000000111e-01
9.249999999999999889e-02,9.999999999999036326e-01,1.119171782402062851e-13,9.999999999998668843e-01,2.000000000000000111e-01
9.750000000000000333e-02,9.999999999962707609e-01,4.411125036155486142e-12,9.999999999947805085e-01,2.000000000000000111e-01
1.025000000000000078e-01,9.999999999954760632e-01,5.352812223353295204e-12,9.999999999936668438e-01,2.000000000000000111e-01
1.074999999999999983e-01,1.000000000009427792e+00,-1.115508948475547732e-11,1.000000000013199219e+00,2.000000000000000111e-01
1.125000000000000028e-01,1.000000000031345593e+00,-3.708822189501292400e-11,1.000000000043882897e+00,2.000000000000000111e-01
1.175000000000000072e-01,1.000000000004855671e+00,-5.745108286269358978e-12,1.000000000006797007e+00,2.000000000000000111e-01
1.224999999999999978e-01,9.999999998812507673e-01,1.405061286156512225e-10,9.999999998337514295e-01,2.000000000000000111e-01
1.275000000000000022e-01,9.999999998130677525e-01,2.211821006656059788e-10,9.999999997382950090e-01,2.000000000000000111e-01
1.325000000000000067e-01,1.000000000195751415e+00,-2.316160506520847314e-10,1.000000000274052114e+00,2.000000000000000111e-01
1.375000000000000111e-01,1.000000001004467842e+00,-1.188504999269761566e-09,1.000000001406257111e+00,2.000000000000000111e-01
1.425000000000000155e-01,1.000000000736381400e+00,-8.712996073146741532e-10,1.000000001030935337e+00,2.000000000000000111e-01
1.474999999999999922e-01,9.999999973355968574e-01,3.152563889322618362e-09,9.999999962698363776e-01,2.000000000000000111e-01
1.524999999999999967e-01,9.999999932324052931e-01,8.007527917098522755e-09,9.999999905253655896e-01,2.000000000000000111e-01
1.575000000000000011e-01,9.999999992722100606e-01,8.611312921723306205e-10,9.999999989810962608e-01,2.000000000000000111e-01
1.625000000000000056e-01,1.000000023141692118e+00,-2.738162096059058931e-08,1.000000032398371763e+00,2.000000000000000111e-01
1.675000000000000100e-01,1.000000039340673386e+00,-4.654851135030913165e-08,1.000000055076943895e+00,2.000000000000000111e-01
1.725000000000000144e-01,9.999999829204400115e-01,2.020880492477523214e-08,9.999999760886193467e-01,2.000000000000000111e-01
1.775000000000000189e-01,9.999998367779145969e-01,1.931269734080176641e-07,9.999997714890889178e-01,2.000000000000000111e-01
1.824999999999999956e-01,9.999997834979327260e-01,2.561687175818757433e-07,9.999996968971204270e-01,2.000000000000000111e-01
1.875000000000000000e-01,1.000000169231864078e+00,-2.002377833339926116e-07,1.000000236924641017e+00,2.000000000000000111e-01
1.925000000000000044e-01,1.000000989644498128e+00,-1.170960035759183209e-06,1.000001385502621076e+00,2.000000000000000111e-01
1.975000000000000089e-01,1.000001180252022559e+00,-1.396491532897618898e-06,1.000001652353277537e+00,2.000000000000000111e-01
2.025000000000000133e-01,9.999989338218169266e-01,1.261509435092467556e-06,9.999985073515457179e-01,2.000000000000000111e-01
2.075000000000000178e-01,9.999941487254321304e-01,6.923112839207748734e-06,9.999918082267796882e-01,2.000000000000000111e-01
2.124999999999999944e-01,9.999915365970942771e-01,1.001401949373486763e-05,9.999881512568010722e-01,2.000000000000000111e-01
2.174999999999999989e-01,9.999993052312970976e-01,8.244907598476393635e-07,9.999990273336478719e-01,2.000000000000000111e-01
2.225000000000000033e-01,1.000018671871307552e+00,-2.204451390418138369e-05,1.000026140756159920e+00,2.000000000000000111e-01
2.275000000000000078e-01,1.000027465104434521e+00,-3.212619796565691907e-05,1.000038451416613183e+00,2.000000000000000111e-01
2.325000000000000122e-01,9.999671737278255090e-01,3.982027721286722586e-05,9.999540443315317884e-01,2.000000000000000111e-01
2.375000000000000167e-01,9.997243253851681999e-01,3.243003227349538554e-04,9.996140829708488607e-01,2.000000000000000111e-01
2.424999999999999933e-01,9.990897851154596498e-01,1.072924217363910348e-03,9.987259642369425983e-01,2.000000000000000111e-01
2.474999999999999978e-01,9.976683499578991032e-01,2.757020224068071172e-03,9.967373908256348392e-01,2.000000000000000111e-01
2.525000000000000022e-01,9.946825315430288805e-01,6.301515178118707872e-03,9.925643016817505826e-01,2.000000000000000111e-01
2.575000000000000067e-01,9.889970230772024973e-01,1.307251320818804061e-02,9.846324538496347145e-01,2.000000000000000111e-01
2.625000000000000111e-01,9.801724965945132206e-01,2.364182213478048175e-02,9.723572762639536293e-01,2.000000000000000111e-01
2.675000000000000155e-01,9.687446698531305689e-01,3.744303399430332080e-02,9.565255800154198740e-01,2.000000000000000111e-01
2.725000000000000200e-01,9.555565098351751496e-01,5.353404541072287470e-02,9.383468204920827338e-01,2.000000000000000111e-01
