x, u, time
-9.975000000000000533e-01,4.976559007693899528e-02,4.999999999999948486e+00
-9.925000000000000488e-01,8.171556512047283005e-02,4.999999999999948486e+00
-9.875000000000000444e-01,1.226191364746665041e-01,4.999999999999948486e+00
-9.825000000000000400e-01,1.688641353745155005e-01,4.999999999999948486e+00
-9.775000000000000355e-01,2.190521242763846799e-01,4.999999999999948486e+00
-9.725000000000000311e-01,2.713813257015083580e-01,4.999999999999948486e+00
-9.675000000000000266e-01,3.239449726912165817e-01,4.999999999999948486e+00
-9.625000000000000222e-01,3.754403793338145223e-01,4.999999999999948486e+00
-9.575000000000000178e-01,4.253879736379576060e-01,4.999999999999948486e+00
-9.525000000000000133e-01,4.742246775540311376e-01,4.999999999999948486e+00
-9.475000000000000089e-01,5.230438811655018227e-01,4.999999999999948486e+00
-9.425000000000000044e-01,5.728557480112435041e-01,4.999999999999948486e+00
-9.375000000000000000e-01,6.240944167041027058e-01,4.999999999999948486e+00
-9.325000000000001066e-01,6.767941808655971725e-01,4.999999999999948486e+00
-9.274999999999999911e-01,7.305485880200719429e-01,4.999999999999948486e+00
-9.225000000000000977e-01,7.835644703653661391e-01,4.999999999999948486e+00
-9.175000000000000933e-01,8.320181225972413941e-01,4.999999999999948486e+00
-9.125000000000000888e-01,8.712662103063355534e-01,4.999999999999948486e+00
-9.075000000000000844e-01,8.980873454508957465e-01,4.999999999999948486e+00
-9.025000000000000799e-01,9.115106943944172313e-01,4.999999999999948486e+00
-8.975000000000000755e-01,9.115854916379937389e-01,4.999999999999948486e+00
-8.925000000000000711e-01,8.981008149732409018e-01,4.999999999999948486e+00
-8.875000000000000666e-01,8.710108521372450507e-01,4.999999999999948486e+00
-8.825000000000000622e-01,8.318049136503969931e-01,4.999999999999948486e+00
-8.775000000000000577e-01,7.838907791769182953e-01,4.999999999999948486e+00
-8.725000000000000533e-01,7.314423294268908027e-01,4.999999999999948486e+00
-8.675000000000000488e-01,6.778736028592237117e-01,4.999999999999948486e+00
-8.625000000000000444e-01,6.251338256029419505e-01,4.999999999999948486e+00
-8.575000000000000400e-01,5.738972628952996313e-01,4.999999999999948486e+00
-8.525000000000000355e-01,5.240273241243944558e-01,4.999999999999948486e+00
-8.475000000000000311e-01,4.749081912566857633e-01,4.999999999999948486e+00
-8.425000000000000266e-01,4.256921872330714507e-01,4.999999999999948486e+00
-8.375000000000000222e-01,3.756156674013238495e-01,4.999999999999948486e+00
-8.325000000000000178e-01,3.243554601887955746e-01,4.999999999999948486e+00
-8.275000000000000133e-01,2.722721101304906854e-01,4.999999999999948486e+00
-8.225000000000000089e-01,2.204490047127906360e-01,4.999999999999948486e+00
-8.175000000000001155e-01,1.705620783056155942e-01,4.999999999999948486e+00
-8.125000000000000000e-01,1.246465598584867995e-01,4.999999999999948486e+00
-8.075000000000001066e-01,8.476609507772872587e-02,4.999999999999948486e+00
-8.024999999999999911e-01,5.257290773076173096e-02,4.999999999999948486e+00
-7.975000000000000977e-01,2.885633836616306042e-02,4.999999999999948486e+00
-7.924999999999999822e-01,1.329861069426708023e-02,4.999999999999948486e+00
-7.875000000000000888e-01,4.598075018695849635e-03,4.999999999999948486e+00
-7.825000000000000844e-01,8.688945179989157261e-04,4.999999999999948486e+00
-7.775000000000000799e-01,2.555996034562000324e-05,4.999999999999948486e+00
-7.725000000000000755e-01,1.149831010488080574e-05,4.999999999999948486e+00
-7.675000000000000711e-01,1.143867196078630258e-05,4.999999999999948486e+00
-7.625000000000000666e-01,1.026731742905528367e-05,4.999999999999948486e+00
-7.575000000000000622e-01,7.378389942767844358e-06,4.999999999999948486e+00
-7.525000000000000577e-01,4.022142710246945812e-06,4.999999999999948486e+00
-7.475000000000000533e-01,1.423456596210320930e-06,4.999999999999948486e+00
-7.425000000000000488e-01,2.462224235746410665e-07,4.999999999999948486e+00
