x, rho, v, P, time
-4.983333333333333393e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,6.500132293315092902e-01
-4.950000000000000178e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,6.500132293315092902e-01
-4.916666666666666963e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,6.500132293315092902e-01
-4.883333333333333748e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,6.500132293315092902e-01
-4.849999999999999645e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,6.500132293315092902e-01
-4.816666666666666430e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,6.500132293315092902e-01
-4.783333333333333215e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,6.500132293315092902e-01
-4.750000000000000000e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,6.500132293315092902e-01
-4.716666666666666785e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,6.500132293315092902e-01
-4.683333333333333570e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,6.500132293315092902e-01
-4.650000000000000355e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,6.500132293315092902e-01
-4.616666666666667140e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,6.500132293315092902e-01
-4.583333333333333037e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,6.500132293315092902e-01
-4.549999999999999822e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,6.500132293315092902e-01
-4.516666666666666607e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,6.500132293315092902e-01
-4.483333333333333393e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,6.500132293315092902e-01
-4.450000000000000178e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,6.500132293315092902e-01
-4.416666666666666963e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,6.500132293315092902e-01
-4.383333333333333748e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,6.500132293315092902e-01
-4.349999999999999645e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,6.500132293315092902e-01
-4.316666666666666430e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,6.500132293315092902e-01
-4.283333333333333215e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,6.500132293315092902e-01
-4.250000000000000000e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,6.500132293315092902e-01
-4.216666666666666785e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,6.500132293315092902e-01
-4.183333333333333570e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,6.500132293315092902e-01
-4.150000000000000355e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,6.500132293315092902e-01
-4.116666666666667140e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,6.500132293315092902e-01
-4.083333333333333037e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,6.500132293315092902e-01
-4.049999999999999822e+00,3.857143000000000210e+00,2.629369000000000067e+00,1.033329999999999949e+01,6.500132293315092902e-01
-4.016666666666666607e+00,3.857142999999997546e+00,2.629369000000001400e+00,1.033329999999998883e+01,6.500132293315092902e-01
-3.983333333333333393e+00,3.857142999999993105e+00,2.629369000000003620e+00,1.033329999999997462e+01,6.500132293315092902e-01
-3.950000000000000178e+00,3.857142999999337629e+00,2.629369000000331802e+00,1.033329999999752680e+01,6.500132293315092902e-01
-3.916666666666666963e+00,3.857142999997385413e+00,2.629369000001311463e+00,1.033329999999019222e+01,6.500132293315092902e-01
-3.883333333333333304e+00,3.857142999992474230e+00,2.629369000003761059e+00,1.033329999997209825e+01,6.500132293315092902e-01
-3.850000000000000089e+00,3.857142998833335668e+00,2.629369000587509220e+00,1.033329999561065726e+01,6.500132293315092902e-01
-3.816666666666666430e+00,3.857142981807728965e+00,2.629369009135742008e+00,1.033329993175120265e+01,6.500132293315092902e-01
-3.783333333333333215e+00,3.857142960111930918e+00,2.629369020070659868e+00,1.033329985005805796e+01,6.500132293315092902e-01
-3.750000000000000000e+00,3.857142474716197089e+00,2.629369263793190026e+00,1.033329802946555276e+01,6.500132293315092902e-01
-3.716666666666666785e+00,3.857113610394445224e+00,2.629383752012619091e+00,1.033318979587629194e+01,6.500132293315092902e-01
-3.683333333333333570e+00,3.857061100750033944e+00,2.629410122483019308e+00,1.033299282325565294e+01,6.500132293315092902e-01
-3.650000000000000355e+00,3.857036817609163393e+00,2.629422130214081221e+00,1.033290305195843928e+01,6.500132293315092902e-01
-3.616666666666666696e+00,3.855935300040656433e+00,2.629973053157857787e+00,1.032877979489966513e+01,6.500132293315092902e-01
-3.583333333333333481e+00,3.838588960196303024e+00,2.638716837001847448e+00,1.026369815115485551e+01,6.500132293315092902e-01
-3.549999999999999822e+00,3.798662416225220273e+00,2.658877591509976934e+00,1.011481405054914617e+01,6.500132293315092902e-01
-3.516666666666666607e+00,3.741247877583329995e+00,2.688291105017825977e+00,9.901105176609954484e+00,6.500132293315092902e-01
-3.483333333333333393e+00,3.675622934379310092e+00,2.722242477454506648e+00,9.659163016957400316e+00,6.500132293315092902e-01
-3.450000000000000178e+00,3.635045608705343323e+00,2.743530215899260050e+00,9.510238413301490112e+00,6.500132293315092902e-01
-3.416666666666666963e+00,3.669722535553661125e+00,2.725386844825381960e+00,9.636874412212705465e+00,6.500132293315092902e-01
-3.383333333333333304e+00,3.772319999529528012e+00,2.672258636487118810e+00,1.001688610250292655e+01,6.500132293315092902e-01
-3.350000000000000089e+00,3.878195690669452578e+00,2.618700162792678032e+00,1.041309581348463453e+01,6.500132293315092902e-01
