x, u, time
4.003202562049639444e-04,1.222461434536884100e-05,3.062177524278503760e-01
1.200960768614891833e-03,1.113370491680084960e-05,3.062177524278503760e-01
2.001601281024820156e-03,1.013624760626622895e-05,3.062177524278503760e-01
2.802241793434748045e-03,9.224602894316257822e-06,3.062177524278503760e-01
3.602882305844675934e-03,8.391722473055962775e-06,3.062177524278503760e-01
4.403522818254604690e-03,7.631106424925602973e-06,3.062177524278503760e-01
5.204163330664531711e-03,6.936763253706155929e-06,3.062177524278503760e-01
6.004803843074460468e-03,6.303172598240085535e-06,3.062177524278503760e-01
6.805444355484387489e-03,5.725250467805545324e-06,3.062177524278503760e-01
7.606084867894316245e-03,5.198316846229967934e-06,3.062177524278503760e-01
8.406725380304245002e-03,4.718065519690027502e-06,3.062177524278503760e-01
9.207365892714172023e-03,4.280535990707854673e-06,3.062177524278503760e-01
1.000800640512410078e-02,3.882087348129295256e-06,3.062177524278503760e-01
1.080864691753402780e-02,3.519373969859133282e-06,3.062177524278503760e-01
1.160928742994395656e-02,3.189322941829366594e-06,3.062177524278503760e-01
1.240992794235388358e-02,2.889113083101821117e-06,3.062177524278503760e-01
1.321056845476381233e-02,2.616155473154006880e-06,3.062177524278503760e-01
1.401120896717374109e-02,2.368075383274310767e-06,3.062177524278503760e-01
1.481184947958366811e-02,2.142695519608819953e-06,3.062177524278503760e-01
1.561248999199359687e-02,1.938020490757929650e-06,3.062177524278503760e-01
1.641313050440352389e-02,1.752222417926637774e-06,3.062177524278503760e-01
1.721377101681344918e-02,1.583627610494632049e-06,3.062177524278503760e-01
1.801441152922337793e-02,1.430704234496948539e-06,3.062177524278503760e-01
1.881505204163330669e-02,1.292050905901402278e-06,3.062177524278503760e-01
1.961569255404323545e-02,1.166386144742594519e-06,3.062177524278503760e-01
2.041633306645316420e-02,1.052538630130839095e-06,3.062177524278503760e-01
2.121697357886308949e-02,9.494381999067497646e-07,3.062177524278503760e-01
2.201761409127301825e-02,8.561075422653309383e-07,3.062177524278503760e-01
2.281825460368294700e-02,7.716545300344604494e-07,3.062177524278503760e-01
2.361889511609287576e-02,6.952651514708774118e-07,3.062177524278503760e-01
2.441953562850280104e-02,6.261969944374510493e-07,3.062177524278503760e-01
2.522017614091272980e-02,5.637732436581620005e-07,3.062177524278503760e-01
2.602081665332265856e-02,5.073771534178432886e-07,3.062177524278503760e-01
2.682145716573258731e-02,4.564469605899017740e-07,3.062177524278503760e-01
2.762209767814251607e-02,4.104712052441872365e-07,3.062177524278503760e-01
2.842273819055244136e-02,3.689844283157549118e-07,3.062177524278503760e-01
2.922337870296237011e-02,3.315632179097630514e-07,3.062177524278503760e-01
3.002401921537229887e-02,2.978225777850328158e-07,3.062177524278503760e-01
3.082465972778222763e-02,2.674125934054975084e-07,3.062177524278503760e-01
3.162530024019215291e-02,2.400153726802268499e-07,3.062177524278503760e-01
3.242594075260208514e-02,2.153422401356289212e-07,3.062177524278503760e-01
3.322658126501201042e-02,1.931311647830823535e-07,3.062177524278503760e-01
3.402722177742193571e-02,1.731444033674107694e-07,3.062177524278503760e-01
3.482786228983186794e-02,1.551663420114399189e-07,3.062177524278503760e-01
3.562850280224179322e-02,1.390015205144896870e-07,3.062177524278503760e-01
3.642914331465172545e-02,1.244728247230566812e-07,3.062177524278503760e-01
3.722978382706165074e-02,1.114198334747534478e-07,3.062177524278503760e-01
