x, u, time
1.562500000000000087e-03,3.738823118511093888e-27,6.249999999994291372e-02
4.687499999999999827e-03,2.163685076565241093e-27,6.249999999994291372e-02
7.812500000000000000e-03,1.107970947072398947e-27,6.249999999994291372e-02
1.093749999999999931e-02,5.301527500810744290e-28,6.249999999994291372e-02
1.406249999999999861e-02,2.428355267803504568e-28,6.249999999994291372e-02
1.718749999999999792e-02,1.078609067744455159e-28,6.249999999994291372e-02
2.031250000000000069e-02,4.681803142401846540e-29,6.249999999994291372e-02
2.343750000000000000e-02,1.995914704238855194e-29,6.249999999994291372e-02
2.656249999999999931e-02,8.386124041805084852e-30,6.249999999994291372e-02
2.968749999999999861e-02,3.481484512683779914e-30,6.249999999994291372e-02
3.281249999999999445e-02,1.430659027672500081e-30,6.249999999994291372e-02
3.593749999999999722e-02,5.831740099692068168e-31,6.249999999994291372e-02
3.906250000000000000e-02,2.375745885714833033e-31,6.249999999994291372e-02
4.218749999999999584e-02,9.371682285803887186e-32,6.249999999994291372e-02
4.531249999999999861e-02,2.273010112192974520e-32,6.249999999994291372e-02
4.843749999999999445e-02,7.014159137454883516e-33,6.249999999994291372e-02
5.156249999999999722e-02,7.016049807242303242e-33,6.249999999994291372e-02
5.468750000000000000e-02,7.032314091581411445e-33,6.249999999994291372e-02
5.781249999999999584e-02,7.116070375307079828e-33,6.249999999994291372e-02
6.093749999999999861e-02,7.462117846102447731e-33,6.249999999994291372e-02
6.406249999999999445e-02,8.736383714025313223e-33,6.249999999994291372e-02
6.718749999999998335e-02,1.312563068671014462e-32,6.249999999994291372e-02
7.031249999999998612e-02,2.762613410881514572e-32,6.249999999994291372e-02
7.343749999999998890e-02,6.969050268670190842e-32,6.249999999994291372e-02
7.656249999999999167e-02,1.776901490526592158e-31,6.249999999994291372e-02
7.968749999999999445e-02,4.461080578192143495e-31,6.249999999994291372e-02
8.281249999999998335e-02,1.107177840170567684e-30,6.249999999994291372e-02
8.593749999999998612e-02,2.726711360577560964e-30,6.249999999994291372e-02
8.906249999999998890e-02,6.672638909583090522e-30,6.249999999994291372e-02
9.218749999999999167e-02,1.623022465744428370e-29,6.249999999994291372e-02
9.531249999999998057e-02,3.924040846804763718e-29,6.249999999994291372e-02
9.843749999999998335e-02,9.430232990157266858e-29,6.249999999994291372e-02
1.015624999999999861e-01,2.252634258883902169e-28,6.249999999994291372e-02
1.046874999999999889e-01,5.348589730834591751e-28,6.249999999994291372e-02
1.078124999999999917e-01,1.262320506406646920e-27,6.249999999994291372e-02
1.109374999999999806e-01,2.961305385084282188e-27,6.249999999994291372e-02
1.140624999999999833e-01,6.905281771682706156e-27,6.249999999994291372e-02
1.171874999999999861e-01,1.600536889352067601e-26,6.249999999994291372e-02
1.203124999999999889e-01,3.687546116468132147e-26,6.249999999994291372e-02
1.234374999999999778e-01,8.444970233603618046e-26,6.249999999994291372e-02
1.265624999999999944e-01,1.922423505282994018e-25,6.249999999994291372e-02
1.296874999999999833e-01,4.350024217445764420e-25,6.249999999994291372e-02
1.328124999999999722e-01,9.784244860628165998e-25,6.249999999994291372e-02
1.359374999999999889e-01,2.187546735377325785e-24,6.249999999994291372e-02
1.390624999999999778e-01,4.861643440995441737e-24,6.249999999994291372e-02
1.421874999999999944e-01,1.074004102646292174e-23,6.249999999994291372e-02
1.453124999999999833e-01,2.358452720973562512e-23,6.249999999994291372e-02
1.484374999999999722e-01,5.148113590110780470e-23,6.249999999994291372e-02
1.515624999999999889e-01,1.117043491600510158e-22,6.249999999994291372e-02
1.546874999999999778e-01,2.409319258803235498e-22,6.249999999994291372e-02
1.578124999999999944e-01,5.165617102895673772e-22,6.249999999994291372e-02
1.609374999999999833e-01,1.100917893989308862e-21,6.249999999994291372e-02
1.640624999999999722e-01,2.332350254884515326e-21,6.249999999994291372e-02
1.671874999999999889e-01,4.911792125106521246e-21,6.249999999994291372e-02
1.703124999999999778e-01,1.028240709046497886e-20,6.249999999994291372e-02
1.734374999999999667e-01,2.139732306668216500e-20,6.249999999994291372e-02
1.765624999999999833e-01,4.426241895520927603e-20,6.249999999994291372e-02
1.796874999999999722e-01,9.101712257470273923e-20,6.249999999994291372e-02
1.828124999999999889e-01,1.860477874306188703e-19,6.249999999994291372e-02
1.859374999999999778e-01,3.780424354974073231e-19,6.249999999994291372e-02
1.890624999999999667e-01,7.636113994660166301e-19,6.249999999994291372e-02
1.921874999999999833e-01,1.533279127563702553e-18,6.249999999994291372e-02
1.953124999999999722e-01,3.060470273151945801e-18,6.249999999994291372e-02
1.984374999999999889e-01,6.072595715159254485e-18,6.249999999994291372e-02
2.015624999999999778e-01,1.197790772639551805e-17,6.249999999994291372e-02
2.046874999999999667e-01,2.348600056272218903e-17,6.249999999994291372e-02
2.078124999999999833e-01,4.577831339356658279e-17,6.249999999994291372e-02
2.109374999999999722e-01,8.870216557428240308e-17,6.249999999994291372e-02
2.140624999999999889e-01,1.708572678233320497e-16,6.249999999994291372e-02
2.171874999999999778e-01,3.271587695258701904e-16,6.249999999994291372e-02
2.203124999999999667e-01,6.227455215976736116e-16,6.249999999994291372e-02
2.234374999999999833e-01,1.178394348131542527e-15,6.249999999994291372e-02
2.265624999999999722e-01,2.216663250374108428e-15,6.249999999994291372e-02
2.296874999999999889e-01,4.145136675322726102e-15,6.249999999994291372e-02
2.328124999999999778e-01,7.705646315249401494e-15,6.249999999994291372e-02
2.359374999999999667e-01,1.424004556156772136e-14,6.249999999994291372e-02
2.390624999999999833e-01,2.616054424796616248e-14,6.249999999994291372e-02
2.421874999999999722e-01,4.777671059153906127e-14,6.249999999994291372e-02
2.453124999999999611e-01,8.674026914243586702e-14,6.249999999994291372e-02
2.484374999999999778e-01,1.565529653666320944e-13,6.249999999994291372e-02
2.515624999999999667e-01,2.808916287943805207e-13,6.249999999994291372e-02
2.546875000000000111e-01,5.010190057834563532e-13,6.249999999994291372e-02
2.578125000000000000e-01,8.883997772568493136e-13,6.249999999994291372e-02
2.609374999999999889e-01,1.566038501471526039e-12,6.249999999994291372e-02
2.640624999999999778e-01,2.744334781255969204e-12,6.249999999994291372e-02
2.671875000000000222e-01,4.780940076329508724e-12,6.249999999994291372e-02
2.703125000000000111e-01,8.280030761117665526e-12,6.249999999994291372e-02
2.734375000000000000e-01,1.425587607700756997e-11,6.249999999994291372e-02
2.765624999999999889e-01,2.440057408972956683e-11,6.249999999994291372e-02
2.796874999999999778e-01,4.151941230729027474e-11,6.249999999994291372e-02
2.828125000000000222e-01,7.023413011566093521e-11,6.249999999994291372e-02
2.859375000000000111e-01,1.181114225116873611e-10,6.249999999994291372e-02
2.890625000000000000e-01,1.974617981162318265e-10,6.249999999994291372e-02
2.921874999999999889e-01,3.281879045411916640e-10,6.249999999994291372e-02
2.953124999999999778e-01,5.422644575131585836e-10,6.249999999994291372e-02
2.984375000000000222e-01,8.907371599938564588e-10,6.249999999994291372e-02
3.015625000000000111e-01,1.454583405621552328e-09,6.249999999994291372e-02
3.046875000000000000e-01,2.361451695117305534e-09,6.249999999994291372e-02
3.078124999999999889e-01,3.811286737913650248e-09,6.249999999994291372e-02
3.109374999999999778e-01,6.115289602335837447e-09,6.249999999994291372e-02
3.140625000000000222e-01,9.754746709119402206e-09,6.249999999994291372e-02
3.171875000000000111e-01,1.546924904071626932e-08,6.249999999994291372e-02
3.203125000000000000e-01,2.438806937291183542e-08,6.249999999994291372e-02
3.234374999999999889e-01,3.822445006651342418e-08,6.249999999994291372e-02
3.265624999999999778e-01,5.956091606262948985e-08,6.249999999994291372e-02
3.296875000000000222e-01,9.226530926625359228e-08,6.249999999994291372e-02
3.328125000000000111e-01,1.420931376053073676e-07,6.249999999994291372e-02
3.359375000000000000e-01,2.175534533988123522e-07,6.249999999994291372e-02
3.390624999999999889e-01,3.311446071347836632e-07,6.249999999994291372e-02
3.421874999999999778e-01,5.011050955842297654e-07,6.249999999994291372e-02
3.453124999999999667e-01,7.538760812277920903e-07,6.249999999994291372e-02
3.484375000000000111e-01,1.127539319304415397e-06,6.249999999994291372e-02
3.515625000000000000e-01,1.676581119812852605e-06,6.249999999994291372e-02
