x, u, time
4.003202562049639444e-04,1.099834256071535667e-07,2.692946991729833761e-01
1.200960768614891833e-03,9.840759825774299481e-08,2.692946991729833761e-01
2.001601281024820156e-03,8.801627568407353960e-08,2.692946991729833761e-01
2.802241793434748045e-03,7.869195021515940970e-08,2.692946991729833761e-01
3.602882305844675934e-03,7.032837688376309528e-08,2.692946991729833761e-01
4.403522818254604690e-03,6.282953500480874646e-08,2.692946991729833761e-01
5.204163330664531711e-03,5.610868133173105429e-08,2.692946991729833761e-01
6.004803843074460468e-03,5.008748712529295822e-08,2.692946991729833761e-01
6.805444355484387489e-03,4.469525207166326729e-08,2.692946991729833761e-01
7.606084867894316245e-03,3.986818854519810051e-08,2.692946991729833761e-01
8.406725380304245002e-03,3.554877022913461053e-08,2.692946991729833761e-01
9.207365892714172023e-03,3.168513958707840684e-08,2.692946991729833761e-01
1.000800640512410078e-02,2.823056912216845341e-08,2.692946991729833761e-01
1.080864691753402780e-02,2.514297177161985984e-08,2.692946991729833761e-01
1.160928742994395656e-02,2.238445616415523687e-08,2.692946991729833761e-01
1.240992794235388358e-02,1.992092281880464301e-08,2.692946991729833761e-01
1.321056845476381233e-02,1.772169768763620357e-08,2.692946991729833761e-01
1.401120896717374109e-02,1.575919974409742346e-08,2.692946991729833761e-01
1.481184947958366811e-02,1.400863959450577456e-08,2.692946991729833761e-01
1.561248999199359687e-02,1.244774634452456668e-08,2.692946991729833761e-01
1.641313050440352389e-02,1.105652018672030870e-08,2.692946991729833761e-01
1.721377101681344918e-02,9.817008390969522535e-09,2.692946991729833761e-01
1.801441152922337793e-02,8.713102577933775566e-09,2.692946991729833761e-01
1.881505204163330669e-02,7.730355338312512356e-09,2.692946991729833761e-01
1.961569255404323545e-02,6.855814428303702591e-09,2.692946991729833761e-01
2.041633306645316420e-02,6.077872925749636901e-09,2.692946991729833761e-01
2.121697357886308949e-02,5.386133872865143087e-09,2.692946991729833761e-01
2.201761409127301825e-02,4.771288061184235620e-09,2.692946991729833761e-01
2.281825460368294700e-02,4.225003733326062285e-09,2.692946991729833761e-01
2.361889511609287576e-02,3.739827085199532135e-09,2.692946991729833761e-01
2.441953562850280104e-02,3.309092552112081805e-09,2.692946991729833761e-01
2.522017614091272980e-02,2.926841953645239374e-09,2.692946991729833761e-01
2.602081665332265856e-02,2.587751655772759069e-09,2.692946991729833761e-01
2.682145716573258731e-02,2.287066985146721320e-09,2.692946991729833761e-01
2.762209767814251607e-02,2.020543200339048843e-09,2.692946991729833761e-01
2.842273819055244136e-02,1.784392388631850065e-09,2.692946991729833761e-01
2.922337870296237011e-02,1.575235715191355693e-09,2.692946991729833761e-01
3.002401921537229887e-02,1.390060504595078475e-09,2.692946991729833761e-01
3.082465972778222763e-02,1.226181683129290056e-09,2.692946991729833761e-01
3.162530024019215291e-02,1.081207154425353984e-09,2.692946991729833761e-01
3.242594075260208514e-02,9.530067212149995578e-10,2.692946991729833761e-01
3.322658126501201042e-02,8.396842025920084320e-10,2.692946991729833761e-01
3.402722177742193571e-02,7.395524294712771790e-10,2.692946991729833761e-01
3.482786228983186794e-02,6.511108312221312457e-10,2.692946991729833761e-01
3.562850280224179322e-02,5.730253539761290966e-10,2.692946991729833761e-01
3.642914331465172545e-02,5.041104761116420032e-10,2.692946991729833761e-01
3.722978382706165074e-02,4.433131091154706363e-10,2.692946991729833761e-01
3.803042433947157602e-02,3.896981926175636869e-10,2.692946991729833761e-01
3.883106485188150825e-02,3.424358110735280856e-10,2.692946991729833761e-01
3.963170536429143354e-02,3.007896765001810168e-10,2.692946991729833761e-01
4.043234587670136576e-02,2.641068370076622090e-10,2.692946991729833761e-01
4.123298638911129105e-02,2.318084847600277665e-10,2.692946991729833761e-01
4.203362690152121633e-02,2.033817495651078173e-10,2.692946991729833761e-01
4.283426741393114856e-02,1.783723756634288702e-10,2.692946991729833761e-01
4.363490792634107385e-02,1.563781895640220336e-10,2.692946991729833761e-01
4.443554843875099913e-02,1.370432760622017366e-10,2.692946991729833761e-01
4.523618895116093136e-02,1.200527879618045171e-10,2.692946991729833761e-01
4.603682946357085665e-02,1.051283225953207661e-10,2.692946991729833761e-01
4.683746997598078887e-02,9.202380506574659164e-11,2.692946991729833761e-01
4.763811048839071416e-02,8.052182429318569253e-11,2.692946991729833761e-01
4.843875100080063945e-02,7.043037350029943466e-11,2.692946991729833761e-01
4.923939151321057167e-02,6.157995177110188972e-11,2.692946991729833761e-01
5.004003202562049696e-02,5.382098781970493136e-11,2.692946991729833761e-01
5.084067253803042918e-02,4.702155115707015338e-11,2.692946991729833761e-01
5.164131305044035447e-02,4.106531948780222290e-11,2.692946991729833761e-01
5.244195356285027976e-02,3.584977444489074605e-11,2.692946991729833761e-01
5.324259407526021198e-02,3.128460071380111169e-11,2.692946991729833761e-01
5.404323458767013727e-02,2.729026624076713324e-11,2.692946991729833761e-01
5.484387510008006950e-02,2.379676359300338703e-11,2.692946991729833761e-01
5.564451561248999478e-02,2.074249466742944015e-11,2.692946991729833761e-01
5.644515612489992007e-02,1.807328285352432451e-11,2.692946991729833761e-01
5.724579663730985229e-02,1.574149846697002975e-11,2.692946991729833761e-01
5.804643714971977758e-02,1.370528480355428269e-11,2.692946991729833761e-01
5.884707766212970981e-02,1.192787353528447768e-11,2.692946991729833761e-01
5.964771817453963509e-02,1.037697939897066757e-11,2.692946991729833761e-01
6.044835868694956038e-02,9.024265226271051008e-12,2.692946991729833761e-01
6.124899919935949261e-02,7.844869346544547001e-12,2.692946991729833761e-01
6.204963971176941789e-02,6.816988271712937958e-12,2.692946991729833761e-01
6.285028022417935012e-02,5.921508356441843236e-12,2.692946991729833761e-01
6.365092073658927541e-02,5.141680826960126873e-12,2.692946991729833761e-01
6.445156124899921457e-02,4.462835196478125921e-12,2.692946991729833761e-01
6.525220176140913986e-02,3.872126642273672703e-12,2.692946991729833761e-01
6.605284227381906514e-02,3.358313416151031039e-12,2.692946991729833761e-01
6.685348278622899043e-02,2.911560802493887168e-12,2.692946991729833761e-01
