x, u, time
8.064516129032258058e-04,3.419204905137184406e-31,9.846514047549632664e-01
2.419354838709677092e-03,5.447581844091478846e-31,9.846514047549632664e-01
4.032258064516128920e-03,8.666457863880557557e-31,9.846514047549632664e-01
5.645161290322580315e-03,1.376643159028626167e-30,9.846514047549632664e-01
7.258064516129031710e-03,2.183409690960052612e-30,9.846514047549632664e-01
8.870967741935483972e-03,3.457650312804387843e-30,9.846514047549632664e-01
1.048387096774193450e-02,5.467124374029399746e-30,9.846514047549632664e-01
1.209677419354838503e-02,8.631162815332738563e-30,9.846514047549632664e-01
1.370967741935483729e-02,1.360543171959958513e-29,9.846514047549632664e-01
1.532258064516128955e-02,2.141351582210100986e-29,9.846514047549632664e-01
1.693548387096774008e-02,3.365085835907118218e-29,9.846514047549632664e-01
1.854838709677418887e-02,5.280033757972570325e-29,9.846514047549632664e-01
2.016129032258064113e-02,8.271980442162826542e-29,9.846514047549632664e-01
2.177419354838709339e-02,1.293940776669169855e-28,9.846514047549632664e-01
2.338709677419354219e-02,2.020929926490681023e-28,9.846514047549632664e-01
2.499999999999999445e-02,3.151519030971645698e-28,9.846514047549632664e-01
2.661290322580644671e-02,4.907048083164817420e-28,9.846514047549632664e-01
2.822580645161289897e-02,7.628730454591782879e-28,9.846514047549632664e-01
2.983870967741935123e-02,1.184174418524753984e-27,9.846514047549632664e-01
3.145161290322580350e-02,1.835314082370179093e-27,9.846514047549632664e-01
3.306451612903225923e-02,2.840117518825508798e-27,9.846514047549632664e-01
3.467741935483870802e-02,4.388269534834672955e-27,9.846514047549632664e-01
3.629032258064515681e-02,6.769884020302384107e-27,9.846514047549632664e-01
3.790322580645161255e-02,1.042797520866875433e-26,9.846514047549632664e-01
3.951612903225806134e-02,1.603797224670935361e-26,9.846514047549632664e-01
4.112903225806451013e-02,2.462802080932853795e-26,9.846514047549632664e-01
4.274193548387096586e-02,3.776069991803793151e-26,9.846514047549632664e-01
4.435483870967741465e-02,5.780706407002128028e-26,9.846514047549632664e-01
4.596774193548386345e-02,8.835925142519577002e-26,9.846514047549632664e-01
4.758064516129031918e-02,1.348507189245490791e-25,9.846514047549632664e-01
4.919354838709676797e-02,2.054870767844208960e-25,9.846514047549632664e-01
5.080645161290322370e-02,3.126408044212206689e-25,9.846514047549632664e-01
5.241935483870967249e-02,4.749376420562130530e-25,9.846514047549632664e-01
5.403225806451612129e-02,7.203726255465893099e-25,9.846514047549632664e-01
5.564516129032257702e-02,1.090956360558252012e-24,9.846514047549632664e-01
5.725806451612902581e-02,1.649631787956420686e-24,9.846514047549632664e-01
5.887096774193548154e-02,2.490554264967213382e-24,9.846514047549632664e-01
6.048387096774193034e-02,3.754345606669587091e-24,9.846514047549632664e-01
6.209677419354837913e-02,5.650691970650695338e-24,9.846514047549632664e-01
6.370967741935483486e-02,8.491766804564692979e-24,9.846514047549632664e-01
6.532258064516129059e-02,1.274158405695047876e-23,9.846514047549632664e-01
6.693548387096773244e-02,1.908875594781758520e-23,9.846514047549632664e-01
6.854838709677418818e-02,2.855357984676255028e-23,9.846514047549632664e-01
7.016129032258064391e-02,4.264539511339236824e-23,9.846514047549632664e-01
7.177419354838708576e-02,6.359343160623108754e-23,9.846514047549632664e-01
7.338709677419354149e-02,9.468492137038407097e-23,9.846514047549632664e-01
7.499999999999999722e-02,1.407595055629275048e-22,9.846514047549632664e-01
7.661290322580643908e-02,2.089310059821417381e-22,9.846514047549632664e-01
7.822580645161289481e-02,3.096393999398992271e-22,9.846514047549632664e-01
7.983870967741935054e-02,4.581815586381003222e-22,9.846514047549632664e-01
8.145161290322579239e-02,6.769349979905393131e-22,9.846514047549632664e-01
8.306451612903224813e-02,9.985831063602631010e-22,9.846514047549632664e-01
8.467741935483870386e-02,1.470785213953279016e-21,9.846514047549632664e-01
8.629032258064514571e-02,2.162927692634821630e-21,9.846514047549632664e-01
8.790322580645160144e-02,3.175867423031300021e-21,9.846514047549632664e-01
8.951612903225805717e-02,4.655970913594072720e-21,9.846514047549632664e-01
9.112903225806449903e-02,6.815309729112581032e-21,9.846514047549632664e-01
9.274193548387095476e-02,9.960664144722218710e-21,9.846514047549632664e-01
9.435483870967741049e-02,1.453510830148498248e-20,9.846514047549632664e-01
9.596774193548386622e-02,2.117753658328343543e-20,9.846514047549632664e-01
9.758064516129030808e-02,3.080773149375138352e-20,9.846514047549632664e-01
9.919354838709676381e-02,4.474773223914022266e-20,9.846514047549632664e-01
1.008064516129032195e-01,6.489470926524630760e-20,9.846514047549632664e-01
1.024193548387096614e-01,9.396679679103093347e-20,9.846514047549632664e-01
1.040322580645161171e-01,1.358520971038194336e-19,9.846514047549632664e-01
1.056451612903225729e-01,1.961033382584045990e-19,9.846514047549632664e-01
1.072580645161290147e-01,2.826378141421657113e-19,9.846514047549632664e-01
1.088709677419354704e-01,4.067261618100807963e-19,9.846514047549632664e-01
1.104838709677419262e-01,5.843868572729378723e-19,9.846514047549632664e-01
1.120967741935483680e-01,8.383496501234713196e-19,9.846514047549632664e-01
1.137096774193548238e-01,1.200815478436326859e-18,9.846514047549632664e-01
1.153225806451612795e-01,1.717329530401114774e-18,9.846514047549632664e-01
1.169354838709677352e-01,2.452207397571090827e-18,9.846514047549632664e-01
1.185483870967741771e-01,3.496124486082414980e-18,9.846514047549632664e-01
1.201612903225806328e-01,4.976713480500386315e-18,9.846514047549632664e-01
1.217741935483870885e-01,7.073337492559892400e-18,9.846514047549632664e-01
1.233870967741935304e-01,1.003764995639916154e-17,9.846514047549632664e-01
1.249999999999999861e-01,1.422216032707157279e-17,9.846514047549632664e-01
1.266129032258064280e-01,2.011985680546760154e-17,9.846514047549632664e-01
1.282258064516128837e-01,2.841907429411056795e-17,9.846514047549632664e-01
1.298387096774193394e-01,4.007934649053421324e-17,9.846514047549632664e-01
1.314516129032257674e-01,5.643609224862987882e-17,9.846514047549632664e-01
1.330645161290322231e-01,7.934485559626436040e-17,9.846514047549632664e-01
1.346774193548386789e-01,1.113797113380904950e-16,9.846514047549632664e-01
1.362903225806451346e-01,1.561057195446424354e-16,9.846514047549632664e-01
1.379032258064515903e-01,2.184524381307701326e-16,9.846514047549632664e-01
1.395161290322580461e-01,3.052251184142658505e-16,9.846514047549632664e-01
1.411290322580644740e-01,4.258031607541678476e-16,9.846514047549632664e-01
1.427419354838709298e-01,5.930928225855050517e-16,9.846514047549632664e-01
1.443548387096773855e-01,8.248245452258220149e-16,9.846514047549632664e-01
1.459677419354838412e-01,1.145316581237443174e-15,9.846514047549632664e-01
1.475806451612902970e-01,1.587868483418476256e-15,9.846514047549632664e-01
1.491935483870967527e-01,2.198003922221441287e-15,9.846514047549632664e-01
1.508064516129031807e-01,3.037856793466384793e-15,9.846514047549632664e-01
1.524193548387096364e-01,4.192093664005199045e-15,9.846514047549632664e-01
1.540322580645160921e-01,5.775897157682719078e-15,9.846514047549632664e-01
1.556451612903225479e-01,7.945709229431729483e-15,9.846514047549632664e-01
1.572580645161290036e-01,1.091366390906729584e-14,9.846514047549632664e-01
1.588709677419354593e-01,1.496694363400738296e-14,9.846514047549632664e-01
