x, u, time
4.003202562049639444e-04,1.853823034142764725e-01,4.254484452300250630e-01
1.200960768614891833e-03,1.787918324685462135e-01,4.254484452300250630e-01
2.001601281024820156e-03,1.723693487641718147e-01,4.254484452300250630e-01
2.802241793434748045e-03,1.661136686409188656e-01,4.254484452300250630e-01
3.602882305844675934e-03,1.600234622453023392e-01,4.254484452300250630e-01
4.403522818254604690e-03,1.540972608435939584e-01,4.254484452300250630e-01
5.204163330664531711e-03,1.483334641302002932e-01,4.254484452300250630e-01
6.004803843074460468e-03,1.427303475150504264e-01,4.254484452300250630e-01
6.805444355484387489e-03,1.372860693742287419e-01,4.254484452300250630e-01
7.606084867894316245e-03,1.319986782488351551e-01,4.254484452300250630e-01
8.406725380304245002e-03,1.268661199777628978e-01,4.254484452300250630e-01
9.207365892714172023e-03,1.218862447507468860e-01,4.254484452300250630e-01
1.000800640512410078e-02,1.170568140688055397e-01,4.254484452300250630e-01
1.080864691753402780e-02,1.123755075999403469e-01,4.254484452300250630e-01
1.160928742994395656e-02,1.078399299186943439e-01,4.254484452300250630e-01
1.240992794235388358e-02,1.034476171189362970e-01,4.254484452300250630e-01
1.321056845476381233e-02,9.919604328999427623e-02,4.254484452300250630e-01
1.401120896717374109e-02,9.508262684701926371e-02,4.254484452300250630e-01
1.481184947958366811e-02,9.110473670721438988e-02,4.254484452300250630e-01
1.561248999199359687e-02,8.725969830429280982e-02,4.254484452300250630e-01
1.641313050440352389e-02,8.354479943431607214e-02,4.254484452300250630e-01
1.721377101681344918e-02,7.995729592673644914e-02,4.254484452300250630e-01
1.801441152922337793e-02,7.649441713523832953e-02,4.254484452300250630e-01
1.881505204163330669e-02,7.315337124364161558e-02,4.254484452300250630e-01
1.961569255404323545e-02,6.993135038282931315e-02,4.254484452300250630e-01
2.041633306645316420e-02,6.682553555534505307e-02,4.254484452300250630e-01
2.121697357886308949e-02,6.383310136495018439e-02,4.254484452300250630e-01
2.201761409127301825e-02,6.095122054905102726e-02,4.254484452300250630e-01
