x, u, time
8.064516129032258058e-04,9.676229770285611877e-07,7.156607700301105268e-01
2.419354838709677092e-03,1.190310607705827156e-06,7.156607700301105268e-01
4.032258064516128920e-03,1.461964609613342050e-06,7.156607700301105268e-01
5.645161290322580315e-03,1.792816454623096478e-06,7.156607700301105268e-01
7.258064516129031710e-03,2.195114628548626284e-06,7.156607700301105268e-01
8.870967741935483972e-03,2.683496130183867088e-06,7.156607700301105268e-01
1.048387096774193450e-02,3.275420994126074227e-06,7.156607700301105268e-01
1.209677419354838503e-02,3.991679465844041000e-06,7.156607700301105268e-01
1.370967741935483729e-02,4.856982729125964565e-06,7.156607700301105268e-01
1.532258064516128955e-02,5.900649489947920652e-06,7.156607700301105268e-01
1.693548387096774008e-02,7.157402264418361459e-06,7.156607700301105268e-01
1.854838709677418887e-02,8.668288908507727300e-06,7.156607700301105268e-01
2.016129032258064113e-02,1.048174676942696950e-05,7.156607700301105268e-01
2.177419354838709339e-02,1.265482883706048561e-05,7.156607700301105268e-01
2.338709677419354219e-02,1.525461343130036777e-05,7.156607700301105268e-01
2.499999999999999445e-02,1.835982127779010382e-05,7.156607700301105268e-01
2.661290322580644671e-02,2.206266629812748782e-05,7.156607700301105268e-01
2.822580645161289897e-02,2.647096906545694741e-05,7.156607700301105268e-01
2.983870967741935123e-02,3.171056464337938168e-05,7.156607700301105268e-01
3.145161290322580350e-02,3.792803942159032079e-05,7.156607700301105268e-01
3.306451612903225923e-02,4.529383456709981654e-05,7.156607700301105268e-01
3.467741935483870802e-02,5.400575680113026350e-05,7.156607700301105268e-01
3.629032258064515681e-02,6.429294035835117808e-05,7.156607700301105268e-01
3.790322580645161255e-02,7.642030714962995235e-05,7.156607700301105268e-01
3.951612903225806134e-02,9.069357528682449223e-05,7.156607700301105268e-01
4.112903225806451013e-02,1.074648691851293745e-04,7.156607700301105268e-01
4.274193548387096586e-02,1.271389873727068174e-04,7.156607700301105268e-01
4.435483870967741465e-02,1.501803868375124100e-04,7.156607700301105268e-01
4.596774193548386345e-02,1.771209451455158998e-04,7.156607700301105268e-01
4.758064516129031918e-02,2.085685635816743159e-04,7.156607700301105268e-01
4.919354838709676797e-02,2.452166760928259619e-04,7.156607700301105268e-01
5.080645161290322370e-02,2.878547297379265924e-04,7.156607700301105268e-01
5.241935483870967249e-02,3.373797025532983707e-04,7.156607700301105268e-01
5.403225806451612129e-02,3.948087240866330651e-04,7.156607700301105268e-01
