x, rho, v, P, time
2.500000000000000052e-03,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.827079046413969399e-01
7.499999999999999722e-03,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.827079046413969399e-01
1.250000000000000069e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.827079046413969399e-01
1.749999999999999820e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.827079046413969399e-01
2.249999999999999917e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.827079046413969399e-01
2.750000000000000014e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.827079046413969399e-01
3.250000000000000111e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.827079046413969399e-01
3.750000000000000555e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.827079046413969399e-01
4.250000000000000305e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.827079046413969399e-01
4.750000000000000056e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.827079046413969399e-01
5.250000000000000500e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.827079046413969399e-01
5.750000000000000250e-02,1.000000000000000000e+00,3.111172575323460242e-17,1.000000000000000000e+00,1.827079046413969399e-01
6.250000000000000000e-02,1.000000000000000000e+00,-6.556734948088975578e-17,1.000000000000000000e+00,1.827079046413969399e-01
6.750000000000000444e-02,9.999999999999998890e-01,2.690026178071293904e-16,9.999999999999997780e-01,1.827079046413969399e-01
7.250000000000000888e-02,9.999999999999982236e-01,1.621637530055459396e-15,9.999999999999976685e-01,1.827079046413969399e-01
7.749999999999999944e-02,1.000000000000000666e+00,-9.192436123066445364e-16,1.000000000000000888e+00,1.827079046413969399e-01
8.250000000000000389e-02,1.000000000000011990e+00,-1.414300343020790965e-14,1.000000000000016653e+00,1.827079046413969399e-01
8.750000000000000833e-02,1.000000000000017319e+00,-2.093143102864010006e-14,1.000000000000024869e+00,1.827079046413969399e-01
9.249999999999999889e-02,9.999999999999718003e-01,3.294767904446241175e-14,9.999999999999612532e-01,1.827079046413969399e-01
9.750000000000000333e-02,9.999999999998885336e-01,1.303279606247068266e-13,9.999999999998459010e-01,1.827079046413969399e-01
1.025000000000000078e-01,9.999999999999964473e-01,3.100114579943574913e-15,9.999999999999962252e-01,1.827079046413969399e-01
1.074999999999999983e-01,1.000000000000496492e+00,-5.862745078744891818e-13,1.000000000000694333e+00,1.827079046413969399e-01
1.125000000000000028e-01,1.000000000000625500e+00,-7.383058251604442860e-13,1.000000000000874190e+00,1.827079046413969399e-01
1.175000000000000072e-01,9.999999999985922372e-01,1.665977467056993616e-12,9.999999999980286880e-01,1.827079046413969399e-01
1.224999999999999978e-01,9.999999999954869434e-01,5.340255904282999204e-12,9.999999999936814987e-01,1.827079046413969399e-01
1.275000000000000022e-01,1.000000000000262235e+00,-3.102313317065552234e-13,1.000000000000367484e+00,1.827079046413969399e-01
1.325000000000000067e-01,1.000000000019575230e+00,-2.316179831639778769e-11,1.000000000027405855e+00,1.827079046413969399e-01
1.375000000000000111e-01,1.000000000024835911e+00,-2.938793695165960334e-11,1.000000000034773073e+00,1.827079046413969399e-01
1.425000000000000155e-01,9.999999999520514660e-01,5.673312414327435889e-11,9.999999999328732514e-01,1.827079046413969399e-01
1.474999999999999922e-01,9.999999998326708495e-01,1.979875546418364268e-10,9.999999997657389450e-01,1.827079046413969399e-01
1.524999999999999967e-01,9.999999999622796176e-01,4.463220603326888014e-11,9.999999999471910206e-01,1.827079046413969399e-01
1.575000000000000011e-01,1.000000000615205664e+00,-7.279221982648183520e-10,1.000000000861289928e+00,1.827079046413969399e-01
1.625000000000000056e-01,1.000000001027256724e+00,-1.215466201473396617e-09,1.000000001438160036e+00,1.827079046413969399e-01
1.675000000000000100e-01,9.999999991010137812e-01,1.063695133628151454e-09,9.999999987414200930e-01,1.827079046413969399e-01
1.725000000000000144e-01,9.999999947421942537e-01,6.221117917523283063e-09,9.999999926390745753e-01,1.827079046413969399e-01
1.775000000000000189e-01,9.999999955111601446e-01,5.311268376310273427e-09,9.999999937156232033e-01,1.827079046413969399e-01
1.824999999999999956e-01,1.000000012683938566e+00,-1.500783828702531229e-08,1.000000017757514792e+00,1.827079046413969399e-01
1.875000000000000000e-01,1.000000036034187634e+00,-4.263622491605355007e-08,1.000000050447864774e+00,1.827079046413969399e-01
1.925000000000000044e-01,1.000000011057133209e+00,-1.308297691737787651e-08,1.000000015479986626e+00,1.827079046413969399e-01
1.975000000000000089e-01,9.999998899130684293e-01,1.302566160397954439e-07,9.999998458783012634e-01,1.827079046413969399e-01
2.025000000000000133e-01,9.999997808800632493e-01,2.592661834708468110e-07,9.999996932321048027e-01,1.827079046413969399e-01
2.075000000000000178e-01,1.000000009530057188e+00,-1.127599290977246122e-08,1.000000013342088989e+00,1.827079046413969399e-01
2.124999999999999944e-01,1.000000745710077243e+00,-8.823347898610204207e-07,1.000001043994309669e+00,1.827079046413969399e-01
2.174999999999999989e-01,1.000001239055496205e+00,-1.466064084573210467e-06,1.000001734678157783e+00,1.827079046413969399e-01
2.225000000000000033e-01,9.999997109425253772e-01,3.419999028894704431e-07,9.999995953199932730e-01,1.827079046413969399e-01
2.275000000000000078e-01,9.999953441095981166e-01,5.508837651310081805e-06,9.999934817610188764e-01,1.827079046413969399e-01
2.325000000000000122e-01,9.999917323018713278e-01,9.782057149444248664e-06,9.999884252425910169e-01,1.827079046413969399e-01
2.375000000000000167e-01,9.999970711961368997e-01,3.467923399314640700e-06,9.999958996834841241e-01,1.827079046413969399e-01
2.424999999999999933e-01,1.000015144632522945e+00,-1.788619300377034606e-05,1.000021202584562285e+00,1.827079046413969399e-01
2.474999999999999978e-01,1.000028307938247485e+00,-3.318004082452539149e-05,1.000039631397898754e+00,1.827079046413969399e-01
2.525000000000000022e-01,9.999826590568934304e-01,2.161703301152561473e-05,9.999757233307247084e-01,1.827079046413969399e-01
2.575000000000000067e-01,9.997697176743673975e-01,2.708120478017537612e-04,9.996776245996696897e-01,1.827079046413969399e-01
2.625000000000000111e-01,9.991858488742315636e-01,9.586840802196119980e-04,9.988604016042287315e-01,1.827079046413969399e-01
2.675000000000000155e-01,9.978426782796423478e-01,2.549866571414148228e-03,9.969812123714851815e-01,1.827079046413969399e-01
2.725000000000000200e-01,9.949659939987443025e-01,5.964243220948434177e-03,9.929602832039371441e-01,1.827079046413969399e-01
2.775000000000000244e-01,9.892762075599671467e-01,1.273877620442641877e-02,9.850217411628893194e-01,1.827079046413969399e-01
2.825000000000000289e-01,9.800721488348755894e-01,2.376159462374188500e-02,9.722185714111235555e-01,1.827079046413969399e-01
2.875000000000000333e-01,9.678568718726767717e-01,3.851931060391176886e-02,9.552998568148711733e-01,1.827079046413969399e-01
2.924999999999999822e-01,9.535881387857236824e-01,5.594896078082826213e-02,9.356436544801522981e-01,1.827079046413969399e-01
2.974999999999999867e-01,9.381300482781348427e-01,7.506994893473904751e-02,9.144803361483370141e-01,1.827079046413969399e-01
3.024999999999999911e-01,9.220751781627144483e-01,9.519891956221354645e-02,8.926464715776699643e-01,1.827079046413969399e-01
3.074999999999999956e-01,9.057685900047161009e-01,1.159331690127524961e-01,8.706250207131690511e-01,1.827079046413969399e-01
3.125000000000000000e-01,8.893976299667919472e-01,1.370521734644581935e-01,8.486753864669769332e-01,1.827079046413969399e-01
3.175000000000000044e-01,8.730665800376170571e-01,1.584320137647136639e-01,8.269395764443882024e-01,1.827079046413969399e-01
3.225000000000000089e-01,8.568380542482116891e-01,1.799970497487238807e-01,8.055006504870469985e-01,1.827079046413969399e-01
3.275000000000000133e-01,8.407522605330018939e-01,2.016973927114196208e-01,7.844099130513375595e-01,1.827079046413969399e-01
3.325000000000000178e-01,8.248361330605810116e-01,2.234983123003769778e-01,7.636998542642510213e-01,1.827079046413969399e-01
3.375000000000000222e-01,8.091082430869447339e-01,2.453745709862572011e-01,7.433911245230800935e-01,1.827079046413969399e-01
3.425000000000000266e-01,7.935816768239541963e-01,2.673071082914992846e-01,7.234966246680130109e-01,1.827079046413969399e-01
3.475000000000000311e-01,7.782657502756744616e-01,2.892810786236066911e-01,7.040239526149448812e-01,1.827079046413969399e-01
3.525000000000000355e-01,7.631670185007219942e-01,3.112847307832276034e-01,6.849768611606144031e-01,1.827079046413969399e-01
3.574999999999999845e-01,7.482898523577786731e-01,3.333088166456256163e-01,6.663561159268738265e-01,1.827079046413969399e-01
3.624999999999999889e-01,7.336367539475189270e-01,3.553463291676741687e-01,6.481599956457878564e-01,1.827079046413969399e-01
3.674999999999999933e-01,7.192085358903813619e-01,3.773924346167216171e-01,6.303846043868168714e-01,1.827079046413969399e-01
3.724999999999999978e-01,7.050044352072112330e-01,3.994444508268593097e-01,6.130240975607736953e-01,1.827079046413969399e-01
3.775000000000000022e-01,6.910222960592401487e-01,4.215018083928333548e-01,5.960709704028674949e-01,1.827079046413969399e-01
3.825000000000000067e-01,6.772587799239643269e-01,4.435657559028212682e-01,5.795163982508360068e-01,1.827079046413969399e-01
3.875000000000000111e-01,6.637098704191161103e-01,4.656389058451167462e-01,5.633508545118197652e-01,1.827079046413969399e-01
3.925000000000000155e-01,6.503713511830998550e-01,4.877242134023240805e-01,5.475647603092693716e-01,1.827079046413969399e-01
3.975000000000000200e-01,6.372397043562350039e-01,5.098238827206195145e-01,5.321494921825844493e-01,1.827079046413969399e-01
4.025000000000000244e-01,6.243127884449285459e-01,5.319377718135069877e-01,5.170981385200771330e-01,1.827079046413969399e-01
4.075000000000000289e-01,6.115903970939134959e-01,5.540622761705998878e-01,5.024061694137850198e-01,1.827079046413969399e-01
4.125000000000000333e-01,5.990745051284822598e-01,5.761902334580227825e-01,4.880714065615393005e-01,1.827079046413969399e-01
4.175000000000000377e-01,5.867674244961881280e-01,5.983119265650248542e-01,4.740922215454477784e-01,1.827079046413969399e-01
4.224999999999999867e-01,5.746709219673481472e-01,6.204213541594570946e-01,4.604657782630630636e-01,1.827079046413969399e-01
4.274999999999999911e-01,5.627791676451560088e-01,6.425196273511094569e-01,4.471819058888176213e-01,1.827079046413969399e-01
4.324999999999999956e-01,5.510825758706174859e-01,6.646271831028840449e-01,4.342242515602640074e-01,1.827079046413969399e-01
4.375000000000000000e-01,5.395585698937465091e-01,6.867723997031710548e-01,4.215660778991592861e-01,1.827079046413969399e-01
4.425000000000000044e-01,5.281952086032815075e-01,7.089910806004748878e-01,4.091879466484876771e-01,1.827079046413969399e-01
4.475000000000000089e-01,5.169792905253630666e-01,7.312861796646229484e-01,3.970794686327380196e-01,1.827079046413969399e-01
4.525000000000000133e-01,5.059429228381167043e-01,7.536283136183327125e-01,3.852538704824571281e-01,1.827079046413969399e-01
4.575000000000000178e-01,4.950791420373559237e-01,7.759753566167396643e-01,3.737386728194814767e-01,1.827079046413969399e-01
4.625000000000000222e-01,4.844471649570573080e-01,7.982357570448832540e-01,3.625341682778865926e-01,1.827079046413969399e-01
4.675000000000000266e-01,4.740571061518687457e-01,8.204780663863429080e-01,3.516972689811257990e-01,1.827079046413969399e-01
4.725000000000000311e-01,4.638073592856459815e-01,8.424621574056222473e-01,3.411184206928356000e-01,1.827079046413969399e-01
4.775000000000000355e-01,4.540562134907480396e-01,8.645683042347923619e-01,3.310683652090241624e-01,1.827079046413969399e-01
4.824999999999999845e-01,4.443700826300678863e-01,8.855830795451471449e-01,3.211893491490758201e-01,1.827079046413969399e-01
4.874999999999999889e-01,4.358061327620871839e-01,9.060643604371599880e-01,3.127490721669026752e-01,1.827079046413969399e-01
4.924999999999999933e-01,4.297079918624577277e-01,9.198691724023213556e-01,3.056702792602178365e-01,1.827079046413969399e-01
4.974999999999999978e-01,4.255422641750118418e-01,9.278222663872023324e-01,3.032065260433007281e-01,1.827079046413969399e-01
